TimeStamp,AF3_THETA,AF3_ALPHA,AF3_LOW_BETA,AF3_HIGH_BETA,AF3_GAMMA,T7_THETA,T7_ALPHA,T7_LOW_BETA,T7_HIGH_BETA,T7_GAMMA,Pz_THETA,Pz_ALPHA,Pz_LOW_BETA,Pz_HIGH_BETA,Pz_GAMMA,T8_THETA,T8_ALPHA,T8_LOW_BETA,T8_HIGH_BETA,T8_GAMMA,AF4_THETA,AF4_ALPHA,AF4_LOW_BETA,AF4_HIGH_BETA,AF4_GAMMA,CQ_AF3,CQ_T7,CQ_Pz,CQ_T8,CQ_AF4,class
1557649024.7998,1.876152,2.314861,1.010511,0.568585,0.413027,1.446768,0.644752,1.068959,0.930296,0.433629,6.435394,1.545444,2.595403,0.897222,0.93971,0.914081,0.437,0.529895,0.401863,0.374913,4.746611,2.718348,0.973891,1.290794,0.546359,4,4,4,4,4,sad
1557649024.92585,2.213619,2.569758,0.858176,0.559264,0.395733,1.304188,0.675932,0.803335,0.908701,0.455631,7.44393,2.035125,2.724491,0.845716,0.899145,0.837473,0.483956,0.47012,0.390653,0.351809,5.408382,2.87093,0.792038,1.434795,0.485015,4,4,4,4,4,sad
1557649025.05191,2.640876,2.748518,0.841313,0.563651,0.391959,1.197375,0.731931,0.617066,0.87102,0.474858,8.105271,2.84179,2.780207,0.82462,0.867841,0.746191,0.555203,0.405086,0.362685,0.321955,5.766864,3.100954,0.71089,1.495371,0.424778,4,4,4,4,4,sad
1557649025.17796,3.132826,2.805277,0.958732,0.576688,0.399553,1.096525,0.796459,0.563826,0.82588,0.477771,8.279772,3.781794,2.697339,0.845038,0.847379,0.665286,0.641378,0.361034,0.322127,0.297235,5.746311,3.333564,0.745676,1.455073,0.375889,4,4,4,4,4,sad
1557649025.30391,3.703901,2.736832,1.155146,0.604995,0.414201,1.011113,0.852057,0.637424,0.782243,0.458667,8.20503,4.58038,2.470401,0.908332,0.838356,0.621973,0.718657,0.350768,0.278281,0.284587,5.593668,3.466127,0.865299,1.334782,0.342381,4,4,4,4,4,sad
1557649025.43017,4.327133,2.556165,1.339681,0.651907,0.431142,0.964746,0.868628,0.783719,0.744534,0.423239,8.603922,4.963803,2.153821,1.00437,0.842073,0.592828,0.752148,0.367658,0.244336,0.284928,5.348963,3.408097,1.019605,1.179742,0.324862,4,4,4,4,4,sad
1557649025.55612,4.814224,2.298621,1.445568,0.712304,0.449244,0.978965,0.832465,0.932079,0.712243,0.386212,10.310991,4.826279,1.824801,1.10724,0.859095,0.589762,0.724137,0.392646,0.232473,0.293545,5.033878,3.122288,1.171931,1.036043,0.325076,4,4,4,4,4,sad
1557649025.68248,5.049596,1.98737,1.446801,0.773011,0.470957,1.051447,0.742486,1.029291,0.677742,0.362589,13.647522,4.278259,1.52939,1.190172,0.88455,0.558176,0.643085,0.423248,0.248556,0.304253,4.671551,2.635168,1.305823,0.936039,0.346417,4,4,4,4,4,sad
1557649025.80853,4.827012,1.642183,1.375456,0.813642,0.501659,1.146954,0.614029,1.061541,0.631958,0.360152,18.107884,3.580066,1.284562,1.240617,0.906514,0.524877,0.538051,0.474948,0.287725,0.314781,4.121233,2.057192,1.427032,0.885098,0.391435,4,4,4,4,4,sad
1557649025.93458,4.265156,1.318194,1.279778,0.816089,0.549242,1.231622,0.480883,1.040441,0.57689,0.37796,22.540862,3.016584,1.122558,1.255608,0.914915,0.482336,0.454108,0.561726,0.336345,0.327077,3.550079,1.529508,1.526877,0.865667,0.458279,4,4,4,4,4,sad
1557649026.06094,3.421125,1.118664,1.225555,0.776473,0.61737,1.27654,0.389681,0.996191,0.524781,0.407445,25.46038,2.843176,1.056062,1.257042,0.905399,0.459633,0.436236,0.684034,0.380108,0.342902,3.026086,1.186811,1.620628,0.852467,0.536174,4,4,4,4,4,sad
1557649026.18689,3.385359,1.165418,1.226775,0.709844,0.698127,1.248759,0.374068,0.952289,0.490684,0.436754,25.943559,3.317119,1.1185,1.300802,0.879139,0.45947,0.498551,0.814996,0.409452,0.360353,2.85456,1.141735,1.680526,0.830595,0.6062,4,4,4,4,4,sad
1557649026.31285,6.543348,1.64707,1.27126,0.636472,0.773278,1.257788,0.451471,0.922032,0.48364,0.455381,23.914542,4.539108,1.385884,1.447298,0.841614,0.48134,0.615565,0.912185,0.419525,0.374159,3.925424,1.486335,1.691714,0.803258,0.646985,4,4,4,4,4,sad
1557649026.4388,14.951415,2.59156,1.335339,0.575679,0.82386,1.448221,0.61099,0.910512,0.501301,0.457864,20.201078,6.345729,1.903093,1.723538,0.801033,0.527139,0.735495,0.932156,0.408323,0.378368,6.882037,2.185551,1.672701,0.781212,0.643722,4,4,4,4,4,sad
1557649026.56495,28.845641,3.846102,1.406472,0.541951,0.837961,1.890131,0.836678,0.920726,0.528613,0.445163,15.982343,8.369062,2.634139,2.081597,0.764284,0.581263,0.807762,0.855605,0.378334,0.368839,12.021717,3.139001,1.703002,0.775492,0.595014,4,4,4,4,4,sad
1557649026.69121,45.716254,5.105198,1.459562,0.545952,0.815707,2.665882,1.116074,0.957721,0.546222,0.423708,12.191461,10.141877,3.396314,2.406216,0.732727,0.623924,0.801838,0.691087,0.338363,0.345688,18.44257,4.173031,1.851651,0.794426,0.513835,4,4,4,4,4,sad
1557649026.81716,60.658211,5.984184,1.483743,0.592647,0.766759,3.543369,1.430209,1.038858,0.548777,0.400334,9.621123,11.212771,3.978305,2.575912,0.704037,0.648635,0.720326,0.480084,0.30046,0.314772,24.452499,5.025789,2.136377,0.841232,0.423424,4,4,4,4,4,sad
1557649026.94312,69.098145,6.203408,1.481272,0.687224,0.708286,4.319517,1.749509,1.168703,0.539285,0.380361,7.978701,11.309762,4.201357,2.514784,0.674162,0.65169,0.600484,0.284123,0.273909,0.284525,28.405395,5.453103,2.507161,0.913846,0.352349,4,4,4,4,4,sad
1557649027.06917,67.642064,5.747636,1.466879,0.834607,0.657351,4.724061,2.063273,1.392807,0.546388,0.380631,6.847597,10.493866,4.001954,2.230068,0.641488,0.646483,0.493652,0.158491,0.2695,0.261585,28.357086,5.375842,2.850963,1.007281,0.321712,4,4,4,4,4,sad
