TimeStamp,AF3_THETA,AF3_ALPHA,AF3_LOW_BETA,AF3_HIGH_BETA,AF3_GAMMA,T7_THETA,T7_ALPHA,T7_LOW_BETA,T7_HIGH_BETA,T7_GAMMA,Pz_THETA,Pz_ALPHA,Pz_LOW_BETA,Pz_HIGH_BETA,Pz_GAMMA,T8_THETA,T8_ALPHA,T8_LOW_BETA,T8_HIGH_BETA,T8_GAMMA,AF4_THETA,AF4_ALPHA,AF4_LOW_BETA,AF4_HIGH_BETA,AF4_GAMMA,CQ_AF3,CQ_T7,CQ_Pz,CQ_T8,CQ_AF4
1557623320.079893,2.348845,2.279076,1.400912,1.274552,1.032079,1.591570,1.397742,1.633767,1.875070,0.979489,1.243858,0.705261,1.412235,0.514475,0.491670,2.538089,2.004063,0.816154,0.833925,0.652894,3.759466,1.242218,2.648859,1.565600,0.873172,4,4,0,4,4
1557623320.206049,2.577526,2.064604,1.224810,1.194759,1.118984,1.380492,1.052648,1.635269,1.941207,0.935243,1.461862,0.929946,1.477294,0.530860,0.448349,2.197401,2.058295,0.837969,0.799514,0.632798,3.623534,1.382253,2.365670,1.464050,0.828453,4,4,0,4,4
1557623320.332105,2.817477,2.173277,1.160390,1.133907,1.216340,1.292334,0.872520,1.780065,2.007693,0.873126,1.572753,1.245698,1.495956,0.574018,0.405147,1.868791,2.053416,0.849591,0.747059,0.611113,3.382626,1.744539,1.950950,1.368897,0.813998,4,4,0,4,4
1557623320.458161,2.839925,2.682362,1.230808,1.152547,1.308413,1.205908,0.856467,2.063931,2.010753,0.813126,1.534057,1.593244,1.448598,0.628119,0.373753,1.536244,1.963332,0.851416,0.701603,0.594353,2.958328,2.288831,1.518354,1.259781,0.811942,4,4,0,4,4
1557623320.584217,2.898029,3.520699,1.409369,1.280574,1.373431,1.243245,0.937871,2.454756,1.919112,0.779592,1.358097,1.903299,1.346928,0.674673,0.363573,1.320555,1.780146,0.851157,0.684123,0.588614,2.587931,2.919119,1.185880,1.121909,0.808553,4,4,0,4,4
1557623320.710373,2.650086,4.479692,1.636527,1.494000,1.389282,1.111744,1.062763,2.861867,1.737541,0.786666,1.104008,2.139994,1.223854,0.701897,0.376448,1.105825,1.519702,0.849754,0.699972,0.600713,2.226020,3.509214,1.017788,0.963474,0.807707,4,4,0,4,4
1557623320.836629,2.592593,5.284457,1.846813,1.719257,1.340585,1.085115,1.170261,3.161489,1.503383,0.826648,0.867600,2.313931,1.113507,0.711901,0.405434,1.022315,1.229280,0.840994,0.730832,0.633077,1.991802,3.937004,1.028967,0.812697,0.831173,4,4,0,4,4
1557623320.962986,2.386995,5.712403,1.973886,1.866888,1.227071,1.014624,1.230937,3.247887,1.267016,0.873403,0.708994,2.468966,1.025020,0.721624,0.440916,0.958758,0.977020,0.809971,0.747970,0.677960,1.820193,4.124123,1.207919,0.711509,0.900449,4,4,0,4,4
1557623321.088841,2.470952,5.642144,1.973489,1.884887,1.069870,1.006431,1.225199,3.068695,1.085936,0.897805,0.626970,2.624725,0.961688,0.754060,0.474840,1.006378,0.842329,0.770508,0.731334,0.719338,1.634428,4.124439,1.559944,0.703464,1.019117,4,4,0,4,4
1557623321.214898,2.536313,5.170662,1.859779,1.792529,0.906910,1.061230,1.174319,2.673678,1.005464,0.885242,0.604696,2.747465,0.933098,0.829760,0.502901,1.034608,0.881929,0.794045,0.678163,0.740676,1.557158,4.053892,2.123358,0.810149,1.169011,4,4,0,4,4
1557623321.341054,3.117089,4.670987,1.663158,1.662538,0.781356,1.131411,1.108421,2.159394,1.032570,0.845853,0.622690,2.770735,0.947393,0.951644,0.523636,1.103669,1.083885,0.981202,0.602743,0.728497,1.626819,4.032833,2.876766,1.014631,1.315221,4,4,0,4,4
1557623321.466910,4.040160,4.703662,1.431385,1.567046,0.723380,1.232440,1.074066,1.652070,1.130921,0.806079,0.667680,2.634651,1.006702,1.096120,0.536558,1.226518,1.402156,1.398097,0.534289,0.678927,2.058847,4.260077,3.704290,1.263220,1.416136,4,4,0,4,4
1557623321.592866,5.659963,5.668098,1.211140,1.540065,0.733877,1.259876,1.111276,1.244878,1.240262,0.792421,0.739680,2.327262,1.103585,1.219871,0.541648,1.433522,1.785338,2.010277,0.507013,0.601543,2.830652,4.910429,4.439924,1.486336,1.436602,4,4,0,4,4
1557623321.718922,7.474990,7.538048,1.064191,1.562538,0.789174,1.227810,1.252726,0.972751,1.297956,0.818074,0.828093,1.905906,1.195126,1.275708,0.539011,1.690804,2.180091,2.672308,0.539814,0.515612,3.812699,6.040646,4.907211,1.622621,1.364840,4,4,0,4,4
1557623321.844978,9.172109,9.779031,1.047932,1.578039,0.855792,1.159963,1.547448,0.843174,1.265257,0.878391,0.912374,1.478038,1.233951,1.233265,0.527989,1.895367,2.539544,3.189288,0.624064,0.443341,4.784262,7.557620,4.985363,1.638688,1.221996,4,4,0,4,4
1557623321.971134,10.031036,11.556987,1.189329,1.536406,0.904536,1.090002,2.047022,0.837655,1.145902,0.952420,0.966808,1.145189,1.183091,1.097245,0.508697,1.999454,2.851310,3.397836,0.723920,0.400085,5.527179,9.237555,4.669886,1.553870,1.053190,4,4,0,4,4
1557623322.097390,9.755004,12.137680,1.451807,1.428543,0.920333,1.097050,2.745181,0.919376,0.985124,1.014877,0.969894,0.950229,1.032784,0.902785,0.485152,1.940561,3.133899,3.218198,0.794284,0.390278,5.860493,10.723478,4.055065,1.419755,0.908018,4,4,0,4,4
1557623322.223446,8.455169,11.348069,1.747181,1.273769,0.902833,1.141771,3.528687,1.054392,0.847816,1.047950,0.929132,0.870515,0.810926,0.700154,0.466458,1.760099,3.437039,2.710140,0.809225,0.407360,5.818619,11.778158,3.275372,1.290463,0.820682,4,4,0,4,4
1557623322.349602,6.554744,9.687169,1.956864,1.112797,0.862836,1.312485,4.197184,1.204227,0.782005,1.044003,0.873502,0.858453,0.574850,0.534532,0.463572,1.537177,3.785589,2.059445,0.777835,0.440492,5.499025,12.356181,2.481890,1.204595,0.798572,4,4,0,4,4
1557623322.475858,4.814412,7.966476,1.985926,0.986648,0.812402,1.432672,4.537250,1.329932,0.797485,1.002475,0.832114,0.882610,0.391400,0.435784,0.482483,1.350102,4.135061,1.487037,0.734791,0.482524,4.970050,12.439828,1.824081,1.172537,0.824600,4,4,0,4,4
1557623322.601714,3.468170,6.866966,1.824423,0.932427,0.763981,1.563338,4.418598,1.412589,0.864706,0.928299,0.823673,0.929388,0.294075,0.405050,0.520375,1.322517,4.368379,1.150662,0.719423,0.528116,4.336045,12.017511,1.351616,1.172358,0.871255,4,4,0,4,4
1557623322.727870,2.816633,6.625781,1.539787,0.976416,0.727257,1.553017,3.901374,1.477149,0.941859,0.832966,0.846188,0.993649,0.281187,0.419092,0.563922,1.506268,4.362093,1.069721,0.749087,0.569111,3.636253,11.139698,1.047142,1.175335,0.910459,4,4,0,4,4
1557623322.854026,2.568163,6.940638,1.233556,1.122540,0.707071,1.537127,3.202634,1.595810,1.004127,0.737807,0.882769,1.056855,0.331288,0.448624,0.595145,1.871413,4.046691,1.150273,0.813470,0.597804,3.037692,9.880286,0.869514,1.172667,0.920494,4,4,0,4,4
1557623322.979982,2.588102,7.190830,1.009858,1.361928,0.701965,1.432555,2.594889,1.847745,1.046792,0.668088,0.912184,1.084637,0.412013,0.473295,0.599913,2.277097,3.447731,1.270272,0.880438,0.613222,2.527430,8.343928,0.767662,1.167582,0.897224,4,4,0,4,4
1557623323.106138,2.594052,6.855627,0.972213,1.671652,0.705715,1.443723,2.268601,2.268878,1.069504,0.644316,0.922635,1.051422,0.495224,0.488108,0.576308,2.622717,2.693691,1.354593,0.915946,0.620672,2.288473,6.650434,0.715561,1.160799,0.857802,4,4,0,4,4
1557623323.231894,2.659154,5.867163,1.152730,1.999473,0.709281,1.475338,2.237908,2.806765,1.062656,0.668240,0.937833,0.951503,0.563690,0.497909,0.536364,2.770765,1.959101,1.392673,0.914702,0.626905,2.293879,4.994111,0.694727,1.144935,0.831710,4,4,0,4,4
1557623323.358151,2.686479,4.542765,1.497108,2.267868,0.706987,1.606613,2.348647,3.313634,1.014695,0.718476,0.980095,0.817915,0.617857,0.509339,0.499004,2.732743,1.387272,1.405927,0.895648,0.635157,2.670417,3.645637,0.687611,1.111080,0.847540,4,4,0,4,4
1557623323.484207,2.775486,3.276944,1.889922,2.401533,0.699826,1.722763,2.407445,3.625478,0.930630,0.763477,1.045923,0.712840,0.674425,0.526304,0.478817,2.517409,1.065358,1.424909,0.885110,0.641994,3.278591,2.781161,0.703349,1.064009,0.918121,4,4,0,4,4
1557623323.610163,2.896798,2.369768,2.199385,2.356394,0.694439,1.868703,2.294135,3.634734,0.840417,0.779208,1.103748,0.695495,0.750937,0.546629,0.480083,2.216197,0.991049,1.459571,0.893352,0.638496,4.125584,2.443124,0.758877,1.033646,1.032089,4,4,0,4,4
1557623323.736419,3.079516,1.906484,2.300362,2.138900,0.697205,1.976121,2.016168,3.311974,0.786911,0.762819,1.116856,0.783188,0.849934,0.559429,0.497602,1.898776,1.103825,1.491532,0.909513,0.614331,5.048399,2.550226,0.849238,1.060442,1.159364,4,4,4,4,4
1557623323.862675,3.367159,1.784730,2.145220,1.807342,0.706920,2.151614,1.663583,2.717310,0.801459,0.733025,1.068764,0.946522,0.958605,0.551478,0.521224,1.720569,1.330556,1.481589,0.910522,0.562827,6.097397,2.924198,0.979327,1.172042,1.263692,4,4,4,4,4
1557623323.988631,3.613169,1.831916,1.767937,1.447962,0.714968,2.300282,1.353086,1.999905,0.887562,0.716911,0.964010,1.117208,1.056726,0.518167,0.540448,1.705677,1.615550,1.390722,0.883760,0.488386,6.996713,3.383057,1.146477,1.364242,1.314695,4,4,4,4,4
1557623324.115087,3.914681,1.945458,1.340312,1.149238,0.717489,2.426174,1.180956,1.334683,1.013668,0.737937,0.822793,1.226734,1.123702,0.473319,0.549369,1.890291,1.888122,1.218076,0.841388,0.408621,7.715681,3.803033,1.335016,1.600924,1.297750,4,4,4,4,4
1557623324.240844,4.031640,2.109158,1.025245,0.972636,0.725641,2.443783,1.188734,0.843453,1.127260,0.804499,0.693865,1.256412,1.151386,0.440937,0.547578,2.172461,2.060148,1.034008,0.822218,0.347777,7.983388,4.135408,1.569326,1.829360,1.218635,4,4,4,4,4
1557623324.366899,4.103538,2.333217,0.915830,0.925315,0.763669,2.348134,1.343838,0.549471,1.179890,0.905117,0.606367,1.234543,1.145982,0.437948,0.540040,2.487802,2.077868,0.923592,0.856625,0.323699,7.824898,4.356195,1.911575,1.993885,1.099291,4,4,0,4,4
1557623324.492856,4.000036,2.602288,1.006409,0.972245,0.851589,2.138398,1.560123,0.399949,1.158160,1.018068,0.571631,1.215314,1.129531,0.473143,0.534925,2.708313,1.946213,0.951226,0.944117,0.339583,7.134738,4.475638,2.395591,2.056389,0.970011,4,4,0,4,4
1557623324.618912,4.006230,2.810582,1.224777,1.070009,0.984097,1.907235,1.738601,0.323618,1.090746,1.127258,0.579745,1.241949,1.119315,0.541643,0.537752,2.808262,1.727105,1.123034,1.053127,0.386992,6.162354,4.494272,2.985466,2.018875,0.860579,4,4,0,4,4
1557623324.744868,4.354923,2.871189,1.518480,1.190467,1.126282,1.771617,1.799386,0.274196,1.032781,1.227508,0.614391,1.313965,1.120923,0.629094,0.547670,2.707026,1.504359,1.377942,1.139500,0.451295,5.199453,4.407444,3.562063,1.912777,0.793030,4,4,0,4,4
1557623324.871024,5.331105,2.755652,1.888250,1.326386,1.232451,1.773486,1.710928,0.251564,1.033718,1.318919,0.650617,1.391753,1.132838,0.715656,0.557872,2.469972,1.335172,1.633690,1.173394,0.515390,4.616198,4.195109,3.969977,1.776554,0.775393,4,4,0,4,4
1557623324.997180,6.695013,2.542176,2.373549,1.484315,1.270532,1.896400,1.497879,0.264109,1.107681,1.400481,0.662170,1.434956,1.151685,0.781597,0.558592,2.260864,1.250869,1.816979,1.156859,0.564302,4.512847,3.850357,4.091238,1.643168,0.801484,4,4,0,4,4
1557623325.123436,8.166463,2.481393,3.003820,1.667017,1.235197,2.015223,1.238207,0.315454,1.233002,1.467223,0.632368,1.423857,1.171649,0.811684,0.540476,2.164562,1.260996,1.872112,1.119594,0.589008,4.683007,3.451444,3.907165,1.537114,0.860660,4,4,0,4,4
1557623325.249492,9.632722,2.911998,3.804793,1.862011,1.147245,2.013657,1.036250,0.402242,1.364343,1.509716,0.563689,1.366943,1.189873,0.800657,0.502175,2.219554,1.337028,1.770391,1.093921,0.589732,4.897166,3.138772,3.498558,1.483760,0.945271,4,4,0,4,4
1557623325.375449,11.176329,4.030761,4.720186,2.032831,1.038662,1.895014,0.980430,0.505218,1.459944,1.517734,0.468656,1.295551,1.198085,0.751684,0.453394,2.368399,1.427235,1.543110,1.099736,0.574251,5.040829,3.043357,3.008556,1.490689,1.051698,4,4,0,4,4
1557623325.501805,12.927606,5.774364,5.574249,2.131370,0.933488,1.743972,1.091330,0.593977,1.497887,1.483703,0.373811,1.242434,1.175697,0.672936,0.411520,2.507239,1.477827,1.265860,1.128023,0.553750,5.233244,3.215615,2.575786,1.539242,1.174726,4,4,0,4,4
1557623325.627861,14.765283,7.777752,6.190749,2.119790,0.841773,1.640220,1.325902,0.646674,1.482540,1.407603,0.303354,1.228931,1.112601,0.575536,0.391396,2.572307,1.463032,1.042220,1.154216,0.539395,5.528823,3.540212,2.292518,1.584481,1.301199,4,4,0,4,4
1557623325.753917,16.289755,9.454074,6.451194,1.997114,0.760913,1.637399,1.600105,0.654067,1.431311,1.300534,0.281607,1.272459,1.028758,0.472145,0.396619,2.525575,1.379403,0.963863,1.159093,0.537544,6.092518,3.784635,2.189063,1.580315,1.411878,4,4,0,4,4
1557623325.879873,16.927480,10.262343,6.319541,1.807977,0.689948,1.732642,1.853133,0.617980,1.357829,1.189653,0.340876,1.394346,0.953421,0.378144,0.417869,2.361584,1.257821,1.067263,1.144619,0.551799,7.147996,3.825348,2.209788,1.500540,1.491723,4,4,0,4,4
1557623326.006129,16.278399,9.919017,5.819482,1.623650,0.637756,1.853854,2.084672,0.557037,1.270971,1.108196,0.488003,1.606333,0.913569,0.307447,0.440648,2.115524,1.133290,1.329051,1.132195,0.579677,8.801465,3.660045,2.278543,1.352863,1.536985,4,4,0,4,4
1557623326.132086,14.289666,8.544505,5.068214,1.496286,0.621394,1.979653,2.329994,0.508855,1.177047,1.075849,0.703875,1.904331,0.936916,0.266575,0.455330,1.865120,1.027756,1.680595,1.142646,0.611408,10.934165,3.355519,2.372867,1.162304,1.550682,4,4,0,4,4
1557623326.258042,11.315907,6.585668,4.206531,1.437099,0.652952,2.059020,2.608806,0.516508,1.080916,1.082543,0.947408,2.268031,1.051570,0.252638,0.460325,1.686574,0.961376,2.026189,1.179150,0.635630,13.225997,3.050425,2.506169,0.973650,1.539788,4,4,0,4,4
1557623326.384098,8.154838,4.621847,3.369158,1.416697,0.727562,2.168042,2.894858,0.607939,0.987476,1.097323,1.168317,2.650774,1.268169,0.260613,0.460943,1.610856,0.945428,2.268085,1.231635,0.646852,15.130254,2.896929,2.704962,0.845761,1.514010,4,4,0,4,4
1557623326.510154,5.474357,3.121185,2.663158,1.394830,0.824383,2.382963,3.124484,0.772963,0.899449,1.086361,1.341329,3.005370,1.546983,0.287510,0.464097,1.624850,0.987729,2.340755,1.281399,0.647515,16.005020,3.035843,2.971702,0.819418,1.478893,4,4,0,4,4
1557623326.636210,3.736704,2.347616,2.178400,1.340552,0.914628,2.851330,3.264437,0.962505,0.822065,1.032949,1.466981,3.281727,1.827434,0.333217,0.471335,1.661913,1.072030,2.247332,1.309946,0.644382,15.635947,3.518137,3.283937,0.904736,1.433439,4,4,0,4,4
1557623326.762466,2.896429,2.254310,1.937184,1.252058,0.978780,3.591834,3.313704,1.105924,0.761059,0.944467,1.567362,3.433779,2.043782,0.399274,0.477537,1.668537,1.185219,2.064728,1.310919,0.642112,14.005091,4.271903,3.625840,1.098283,1.372662,4,4,0,4,4
1557623326.888623,2.769737,2.570593,1.893882,1.162837,1.016341,4.550972,3.291759,1.144598,0.727628,0.849852,1.659837,3.421106,2.138055,0.482655,0.476817,1.624347,1.336379,1.904048,1.291515,0.640099,11.567058,5.156727,3.961388,1.383270,1.297438,4,4,0,4,4
1557623327.014679,2.873088,2.979242,1.995031,1.110160,1.038907,5.488851,3.210667,1.065011,0.726327,0.783215,1.734942,3.220612,2.089103,0.568839,0.467380,1.537257,1.509890,1.828186,1.257275,0.634245,8.920329,5.989751,4.193585,1.717268,1.219545,4,4,0,4,4
1557623327.140935,3.025338,3.221516,2.129979,1.093113,1.059164,6.087623,3.061673,0.898625,0.747168,0.761867,1.752448,2.832272,1.910433,0.634620,0.453650,1.438782,1.670654,1.820596,1.204410,0.620726,6.794703,6.577718,4.220836,2.028376,1.161990,4,4,0,4,4
1557623327.266891,3.199066,3.139130,2.188940,1.096479,1.085032,6.112829,2.815938,0.718308,0.776667,0.775727,1.688989,2.320839,1.659087,0.658155,0.444614,1.400279,1.780333,1.794815,1.126799,0.599131,5.582207,6.746836,4.002541,2.237192,1.150641,4,4,0,4,4
1557623327.392947,3.283118,2.752845,2.169644,1.092766,1.117456,5.565735,2.489930,0.599382,0.800164,0.797434,1.535552,1.804726,1.440238,0.636190,0.448221,1.482449,1.847391,1.678718,1.025298,0.572915,5.162910,6.452136,3.592861,2.306562,1.204684,4,4,0,4,4
1557623327.518903,3.276870,2.212421,2.186102,1.060530,1.148206,4.631089,2.125531,0.601520,0.807407,0.803792,1.320254,1.411922,1.357656,0.585732,0.465825,1.672815,1.912564,1.450234,0.910256,0.545910,5.203639,5.793542,3.105083,2.254728,1.332654,4,4,0,4,4
1557623327.644860,3.293416,1.712248,2.368430,0.997838,1.163293,3.546255,1.775809,0.742330,0.794880,0.795424,1.098187,1.274648,1.450284,0.536139,0.491472,1.923783,2.017887,1.144521,0.797086,0.519518,5.430684,5.013401,2.665641,2.137080,1.523081,4,4,0,4,4
