TimeStamp,AF3_THETA,AF3_ALPHA,AF3_LOW_BETA,AF3_HIGH_BETA,AF3_GAMMA,T7_THETA,T7_ALPHA,T7_LOW_BETA,T7_HIGH_BETA,T7_GAMMA,Pz_THETA,Pz_ALPHA,Pz_LOW_BETA,Pz_HIGH_BETA,Pz_GAMMA,T8_THETA,T8_ALPHA,T8_LOW_BETA,T8_HIGH_BETA,T8_GAMMA,AF4_THETA,AF4_ALPHA,AF4_LOW_BETA,AF4_HIGH_BETA,AF4_GAMMA,CQ_AF3,CQ_T7,CQ_Pz,CQ_T8,CQ_AF4,class
1557626337.78399,20.646853,4.467532,1.038483,1.369279,0.771576,0.456643,0.424853,0.666739,1.250026,0.835037,1.130261,1.023152,0.526389,0.769474,0.489164,0.932633,1.36128,0.574393,0.98653,0.873973,7.719213,2.235298,0.819446,1.320105,0.812678,4,4,1,4,4,sad
1557626337.90804,7.965311,2.260431,0.741443,1.232071,0.763718,0.577891,0.486975,0.579779,1.308152,0.782914,1.185206,1.012702,0.597362,0.701908,0.494429,1.053493,1.550233,0.521046,0.95053,0.927623,3.764859,1.911605,0.797678,1.177956,0.810522,4,4,1,4,4,sad
1557626338.03209,3.276411,1.343814,0.547194,1.04374,0.747071,0.889129,0.666179,0.485163,1.373711,0.73757,1.143708,1.021284,0.675742,0.614573,0.480932,1.234161,1.903667,0.469425,0.846035,0.98156,2.670107,1.896741,0.84111,1.046625,0.801268,4,4,1,4,4,sad
1557626338.15615,2.574265,1.132339,0.451762,0.845101,0.720439,1.313451,0.959943,0.414548,1.468025,0.705774,1.08314,1.058781,0.750694,0.534647,0.462671,1.520252,2.304604,0.439878,0.713447,1.020044,3.04675,1.984525,0.886355,0.986467,0.798989,4,4,1,4,4,sad
1557626338.28021,2.899583,1.066572,0.424541,0.677545,0.679567,1.768031,1.314389,0.379765,1.592561,0.688703,0.990607,1.116706,0.811842,0.486258,0.45521,1.751039,2.605252,0.442212,0.603856,1.027349,3.719616,1.99546,0.897416,1.025755,0.819378,4,4,1,4,4,sad
1557626338.40427,3.280372,0.98946,0.440568,0.565774,0.623864,2.190282,1.639351,0.374103,1.716234,0.682567,0.957531,1.176035,0.84999,0.483185,0.464342,2.006014,2.696736,0.476442,0.563554,0.994422,4.336016,1.888324,0.855077,1.154656,0.867121,4,4,1,4,4,sad
1557626338.52832,3.594353,0.977243,0.470549,0.518733,0.563948,2.470682,1.841111,0.377878,1.789699,0.684571,0.981302,1.219135,0.863808,0.522336,0.484967,2.127721,2.536279,0.534189,0.611614,0.924246,4.767666,1.681285,0.778297,1.325516,0.934179,4,4,1,4,4,sad
1557626338.65238,3.762874,1.063235,0.491994,0.537613,0.522086,2.524417,1.867447,0.392812,1.775707,0.693571,1.089692,1.241993,0.860124,0.584854,0.505397,2.141445,2.167822,0.601848,0.734586,0.834609,4.957933,1.404789,0.710301,1.473769,1.002632,4,4,1,4,4,sad
1557626338.77644,3.696633,1.25413,0.502906,0.619533,0.520495,2.336448,1.72342,0.439799,1.671177,0.710642,1.247939,1.247573,0.837947,0.645176,0.514928,2.010027,1.697328,0.657656,0.898178,0.751755,4.805902,1.145522,0.677419,1.552502,1.04984,4,4,1,4,4,sad
1557626338.9005,3.436394,1.52992,0.54083,0.754407,0.56481,1.957641,1.470119,0.551003,1.512142,0.740266,1.399479,1.236351,0.789132,0.688143,0.509639,1.77992,1.245704,0.68363,1.063651,0.700682,4.316674,1.01943,0.678962,1.552641,1.055565,4,4,1,4,4,sad
1557626339.02456,3.101393,1.832567,0.660199,0.921893,0.639615,1.489481,1.196365,0.743877,1.350057,0.788852,1.472184,1.220021,0.706662,0.711552,0.493354,1.518355,0.908307,0.668485,1.19783,0.696453,3.562144,1.131616,0.687735,1.499853,1.011781,4,4,1,4,4,sad
1557626339.14862,2.780622,2.095755,0.892105,1.08859,0.716108,1.061622,0.993794,1.003647,1.221786,0.858987,1.443523,1.20764,0.596566,0.724686,0.47378,1.29739,0.712838,0.619909,1.280573,0.736131,2.693443,1.496714,0.684031,1.435772,0.927277,4,4,1,4,4,sad
1557626339.27269,2.538923,2.261537,1.218184,1.218149,0.767917,0.777463,0.919934,1.274073,1.135911,0.946275,1.326402,1.196632,0.478519,0.73715,0.458991,1.154749,0.621865,0.558881,1.305067,0.80291,1.885381,2.015515,0.666306,1.385171,0.826009,4,4,1,4,4,sad
1557626339.39675,2.411063,2.28197,1.56547,1.285909,0.787046,0.679332,0.967924,1.487799,1.077035,1.037909,1.161088,1.171706,0.372712,0.748996,0.454438,1.072582,0.571233,0.506002,1.272669,0.881121,1.28753,2.516814,0.645696,1.339444,0.738045,4,4,1,4,4,sad
1557626339.52081,2.413032,2.1341,1.83698,1.289191,0.783922,0.75411,1.083799,1.598051,1.028206,1.122129,0.987496,1.12412,0.294704,0.74694,0.460708,1.01496,0.518405,0.474802,1.191018,0.960337,0.961767,2.837533,0.637748,1.269606,0.685407,4,4,1,4,4,sad
1557626339.64488,2.541765,1.854737,1.958013,1.249268,0.778707,0.940159,1.199708,1.589561,0.980799,1.188335,0.846636,1.05602,0.255084,0.717034,0.475711,0.984357,0.453848,0.473038,1.075834,1.033688,0.888102,2.886279,0.661772,1.153248,0.673612,4,4,1,4,4,sad
1557626339.76914,2.771201,1.516478,1.912064,1.201964,0.789315,1.14879,1.269078,1.488992,0.945293,1.228643,0.747377,0.977214,0.25255,0.65697,0.499421,0.992609,0.397427,0.500709,0.95236,1.098934,0.965004,2.677546,0.718565,0.995435,0.696296,4,4,1,4,4,sad
1557626339.89381,3.011239,1.193966,1.740804,1.177127,0.821835,1.290986,1.267698,1.352566,0.940643,1.243088,0.701127,0.893639,0.281009,0.579744,0.532634,1.066328,0.383061,0.54705,0.845375,1.154182,1.103107,2.310904,0.787579,0.826286,0.738853,4,4,1,4,4,sad
1557626340.01977,3.12624,0.948395,1.528846,1.190458,0.869251,1.308911,1.198637,1.239309,0.968743,1.23845,0.694215,0.812069,0.319241,0.508708,0.571913,1.186161,0.424634,0.601967,0.776512,1.194124,1.2011,1.920927,0.829404,0.681384,0.784569,4,4,1,4,4,sad
1557626340.14705,3.056262,0.814866,1.356595,1.240202,0.915605,1.235954,1.089326,1.179057,1.012461,1.219788,0.710403,0.736049,0.343612,0.464101,0.607502,1.303677,0.51049,0.646186,0.763476,1.216245,1.231072,1.611032,0.810909,0.586757,0.820282,4,4,1,4,4,sad
1557626340.27434,2.843214,0.801607,1.259983,1.316401,0.948804,1.241481,0.96942,1.157402,1.049529,1.184628,0.739993,0.679314,0.344183,0.449683,0.625598,1.373827,0.618897,0.655886,0.808403,1.225441,1.238407,1.414466,0.726041,0.544546,0.837452,4,4,1,4,4,sad
1557626340.40165,2.644647,0.858655,1.231199,1.410269,0.972202,1.482788,0.858803,1.15047,1.068197,1.126121,0.82588,0.679873,0.33768,0.457886,0.615562,1.427198,0.719693,0.62691,0.898017,1.231555,1.448329,1.3185,0.611554,0.545567,0.833537,4,4,1,4,4,sad
