TimeStamp,AF3_THETA,AF3_ALPHA,AF3_LOW_BETA,AF3_HIGH_BETA,AF3_GAMMA,T7_THETA,T7_ALPHA,T7_LOW_BETA,T7_HIGH_BETA,T7_GAMMA,Pz_THETA,Pz_ALPHA,Pz_LOW_BETA,Pz_HIGH_BETA,Pz_GAMMA,T8_THETA,T8_ALPHA,T8_LOW_BETA,T8_HIGH_BETA,T8_GAMMA,AF4_THETA,AF4_ALPHA,AF4_LOW_BETA,AF4_HIGH_BETA,AF4_GAMMA,CQ_AF3,CQ_T7,CQ_Pz,CQ_T8,CQ_AF4
1557646143.854943,34.921904,10.950602,10.292380,2.907667,7.985650,2.787028,2.513844,5.927610,4.180865,13.104036,38.247452,6.661397,4.798963,3.657021,9.457906,4.323615,3.476805,3.407550,9.024387,24.578326,17.564865,5.265272,9.049158,4.320181,7.763716,4,4,4,4,4
1557646143.981198,43.516984,12.592968,11.358781,2.792006,7.269243,2.689981,2.214066,5.584740,3.791958,12.300838,28.615794,6.049713,4.279236,3.726557,8.509686,5.028209,3.232636,3.412495,9.063515,22.620274,21.159015,5.876502,9.750590,4.412478,6.989404,4,4,4,4,4
1557646144.107252,47.403151,12.640861,11.283856,2.610854,6.110517,2.669164,1.876157,5.263138,3.481891,10.979785,23.209682,5.616737,3.877880,3.635217,7.204139,5.603516,2.774954,3.251423,8.895717,21.085842,23.440459,5.972783,9.547736,4.263422,5.903488,4,4,4,4,4
1557646144.233207,44.354453,11.084251,10.009577,2.364821,4.873410,2.549962,1.583858,4.994809,3.211262,9.539978,19.475853,5.448261,3.555132,3.355021,5.856120,6.062686,2.328710,2.970990,8.727412,20.150690,22.905865,5.534160,8.413734,3.832437,4.827256,4,4,4,4,4
1557646144.359162,36.466482,8.510734,7.889845,2.069157,3.875559,2.433867,1.401852,4.717974,2.941351,8.304584,18.537535,5.576687,3.286472,2.929632,4.693370,6.467242,2.116816,2.692345,8.753754,19.533248,20.905705,4.759272,6.645727,3.191573,4.000536,4,4,4,4,4
1557646144.485217,25.171942,5.764917,5.480922,1.759857,3.244377,2.164799,1.315651,4.295657,2.653292,7.406553,16.510539,5.869235,3.002457,2.447927,3.787616,6.830795,2.258881,2.562695,9.073514,18.814798,16.268403,3.892069,4.693110,2.486498,3.476998,4,4,4,4,4
1557646144.611272,15.117281,3.591889,3.367043,1.484826,2.906101,1.963108,1.270714,3.652780,2.378657,6.814851,13.693256,6.204973,2.751453,2.010780,3.094345,7.291538,2.700118,2.780807,9.649201,17.810322,12.041749,3.141551,3.012731,1.871896,3.148687,4,4,4,4,4
1557646144.737426,7.423594,2.296331,1.903395,1.280648,2.691220,1.791842,1.211689,2.843580,2.169340,6.460696,10.595940,6.430019,2.615363,1.705630,2.554325,7.631667,3.233286,3.486162,10.376900,16.750011,7.485275,2.599878,1.868442,1.451658,2.867941,4,4,4,4,4
1557646144.863581,3.754332,1.744845,1.149253,1.171513,2.465088,1.818244,1.107038,2.013038,2.069981,6.328025,7.763947,6.490606,2.605276,1.590880,2.168155,7.865488,3.628215,4.634461,11.191715,16.015451,4.646973,2.207170,1.293084,1.254817,2.560695,4,4,4,4,4
1557646144.989736,2.779324,1.588570,0.939347,1.173096,2.197098,1.908560,0.966848,1.335355,2.103982,6.418538,6.120751,6.372214,2.669406,1.680017,1.989645,7.808693,3.782768,6.054997,12.038984,15.842001,2.717956,1.873899,1.144782,1.238366,2.245794,4,4,4,4,4
1557646145.115891,3.606741,1.612373,1.093139,1.296702,1.939108,2.097928,0.844743,0.926887,2.256188,6.694658,5.614970,6.058410,2.790217,1.947462,2.063987,7.628580,3.725758,7.563064,12.796128,16.095786,2.129894,1.571453,1.306710,1.315711,1.989011,4,4,4,4,4
1557646145.242146,5.456334,1.882896,1.480317,1.548501,1.763822,2.208241,0.796279,0.835567,2.500419,7.048834,6.306684,5.597497,3.015058,2.336425,2.365265,7.322267,3.558454,8.962738,13.276439,16.289903,2.317012,1.361109,1.700383,1.422790,1.849215,4,4,4,4,4
1557646145.368200,7.963192,2.452640,2.007222,1.929023,1.731375,2.239990,0.843849,1.031006,2.823507,7.351047,8.170181,5.013199,3.362926,2.782063,2.800757,6.935431,3.410103,10.033536,13.323245,15.883873,3.142275,1.341472,2.215892,1.554592,1.856201,4,4,4,4,4
1557646145.494255,10.806950,3.268426,2.555863,2.426252,1.870399,2.179014,0.991955,1.450698,3.192571,7.531340,11.422065,4.320304,3.781618,3.202158,3.257169,6.559591,3.415558,10.613118,12.889056,14.635387,4.470847,1.585403,2.710597,1.732251,1.997579,4,4,4,4,4
1557646145.620210,13.347165,4.145335,2.994680,2.988147,2.167304,2.104596,1.200014,1.993209,3.548862,7.648390,15.707924,3.510901,4.130231,3.515449,3.638037,6.181733,3.640127,10.551965,12.047310,12.712394,6.001101,2.079732,3.039433,1.960735,2.234090,4,4,4,4,4
1557646145.746265,14.852809,4.821180,3.211780,3.558838,2.601933,2.082190,1.392783,2.517121,3.891513,7.884665,19.678561,2.647824,4.266570,3.718221,3.886713,5.744532,4.039960,9.911647,11.021673,10.596265,7.554351,2.724674,3.116214,2.247282,2.546489,4,4,4,4,4
