TimeStamp,AF3_THETA,AF3_ALPHA,AF3_LOW_BETA,AF3_HIGH_BETA,AF3_GAMMA,T7_THETA,T7_ALPHA,T7_LOW_BETA,T7_HIGH_BETA,T7_GAMMA,Pz_THETA,Pz_ALPHA,Pz_LOW_BETA,Pz_HIGH_BETA,Pz_GAMMA,T8_THETA,T8_ALPHA,T8_LOW_BETA,T8_HIGH_BETA,T8_GAMMA,AF4_THETA,AF4_ALPHA,AF4_LOW_BETA,AF4_HIGH_BETA,AF4_GAMMA,CQ_AF3,CQ_T7,CQ_Pz,CQ_T8,CQ_AF4,class
1557623993.25203,8.107131,3.629184,2.444854,1.59974,1.361089,2.452108,1.443972,3.206071,1.097648,1.403665,1.117129,1.046656,2.135646,0.538418,0.679078,5.944701,2.136085,2.324673,1.649663,1.33265,17.519265,2.791565,3.654426,1.825022,1.431792,4,4,0,4,4,happy
1557623993.3781,7.357076,3.984748,2.253958,1.859987,1.348996,1.906764,1.414544,3.516971,1.060123,1.403947,1.040262,1.028763,2.347006,0.527143,0.660762,6.000354,2.164466,2.689372,1.774344,1.361205,17.192005,2.635388,4.48861,1.733271,1.355524,4,4,0,4,4,happy
1557623993.50406,6.509697,4.323544,2.089605,2.077131,1.293598,1.929445,1.352822,3.570551,1.062231,1.401952,0.930837,0.927607,2.321452,0.520653,0.646118,5.520214,2.201217,2.841763,1.828697,1.389636,15.246563,2.377776,5.160675,1.742244,1.350145,4,4,0,4,4,happy
1557623993.63033,5.976477,4.703774,2.004391,2.177473,1.211057,2.6304,1.29535,3.357632,1.097209,1.372046,0.883523,0.772207,2.05762,0.534355,0.646541,4.784023,2.195213,2.693126,1.812837,1.400845,12.94744,2.194706,5.38757,1.865122,1.394631,4,4,0,4,4,happy
1557623993.7563,5.639352,5.172853,2.019578,2.138592,1.121719,4.045309,1.362369,2.988396,1.163353,1.311379,0.863156,0.620238,1.641883,0.576744,0.663618,3.992754,2.156177,2.274503,1.736671,1.376215,10.609517,2.219581,5.058068,2.040159,1.4746,4,4,0,4,4,happy
1557623993.88256,5.551199,5.740092,2.093609,1.989377,1.045763,5.755059,1.688526,2.641603,1.26409,1.241305,0.872653,0.533989,1.22015,0.642665,0.687808,3.326735,2.140028,1.735287,1.618349,1.301654,8.966245,2.558747,4.304131,2.16345,1.569477,4,4,0,4,4,happy
1557623994.00873,5.449797,6.280784,2.132554,1.800603,1.010675,7.693257,2.358461,2.446863,1.402789,1.191398,0.854236,0.54807,0.943214,0.714993,0.703397,2.864913,2.193388,1.256985,1.487422,1.181911,7.923915,3.23975,3.42167,2.149601,1.652243,4,4,0,4,4,happy
1557623994.1347,5.276555,6.617604,2.054434,1.633108,1.04042,9.232454,3.32782,2.401621,1.574599,1.186188,0.798609,0.660876,0.884739,0.769998,0.696632,2.572767,2.323765,0.941896,1.370733,1.040658,7.318304,4.17503,2.712819,1.985134,1.698006,4,4,0,4,4,happy
1557623994.26096,5.087923,6.626131,1.846446,1.518836,1.153048,10.27391,4.435796,2.416966,1.75937,1.24176,0.730604,0.835913,1.005592,0.788981,0.662586,2.475189,2.50222,0.797503,1.277989,0.910735,6.967041,5.213987,2.357344,1.729318,1.690413,4,4,0,4,4,happy
1557623994.38693,4.915067,6.322701,1.593102,1.468768,1.348944,10.581714,5.441383,2.379394,1.923153,1.357535,0.686271,1.029068,1.188659,0.761563,0.606343,2.524213,2.693848,0.780036,1.203395,0.815809,6.771544,6.150937,2.336501,1.479985,1.629524,4,4,0,4,4,happy
1557623994.5129,4.794195,5.848061,1.44715,1.48092,1.596726,10.145184,6.084492,2.243369,2.03113,1.509082,0.692158,1.201101,1.313207,0.688093,0.542257,2.766344,2.875115,0.837161,1.130276,0.758384,6.836822,6.759076,2.475646,1.319031,1.530918,4,4,0,4,4,happy
1557623994.63897,4.638861,5.375852,1.504047,1.542095,1.835393,9.05105,6.182561,2.021237,2.065285,1.651655,0.754275,1.322374,1.307226,0.578694,0.49219,3.181099,3.041713,0.941943,1.046131,0.727729,7.157832,6.877643,2.578854,1.275171,1.423733,4,4,0,4,4,happy
1557623994.76503,4.399698,5.058161,1.763436,1.634305,1.995653,7.430833,5.713017,1.761539,2.021429,1.737042,0.842299,1.379632,1.167615,0.456361,0.477169,3.545229,3.186297,1.08471,0.953195,0.711418,7.510639,6.49988,2.523699,1.317757,1.338478,4,4,0,4,4,happy
1557623994.891,4.026511,4.989252,2.119808,1.719053,2.024646,5.568779,4.812227,1.494647,1.91124,1.736315,0.907433,1.39928,0.94732,0.350012,0.507283,3.744089,3.266373,1.255034,0.863672,0.698492,7.598803,5.75196,2.278577,1.394171,1.292086,4,4,0,4,4,happy
1557623995.01717,3.600648,5.209039,2.42525,1.755843,1.912419,3.728435,3.745637,1.270045,1.755341,1.658327,0.92753,1.427665,0.717503,0.285682,0.576974,3.50294,3.246007,1.426081,0.789866,0.687117,7.211443,4.850396,1.890481,1.4649,1.278091,4,4,0,4,4,happy
