TimeStamp,AF3_THETA,AF3_ALPHA,AF3_LOW_BETA,AF3_HIGH_BETA,AF3_GAMMA,T7_THETA,T7_ALPHA,T7_LOW_BETA,T7_HIGH_BETA,T7_GAMMA,Pz_THETA,Pz_ALPHA,Pz_LOW_BETA,Pz_HIGH_BETA,Pz_GAMMA,T8_THETA,T8_ALPHA,T8_LOW_BETA,T8_HIGH_BETA,T8_GAMMA,AF4_THETA,AF4_ALPHA,AF4_LOW_BETA,AF4_HIGH_BETA,AF4_GAMMA,CQ_AF3,CQ_T7,CQ_Pz,CQ_T8,CQ_AF4
1557649293.976017,24.641766,6.633624,3.514350,2.188180,0.803508,7.367429,3.759280,2.441321,2.207210,1.011277,21.877624,8.638514,6.887153,3.889632,0.662254,0.703517,0.149060,0.472788,1.230761,0.640512,4.304785,5.163374,2.734675,1.856565,0.858375,4,4,4,0,4
1557649294.102227,23.592135,6.361753,3.272895,2.438648,0.834081,5.945819,2.457558,2.256815,2.311919,1.047634,21.654009,8.462994,6.360228,4.046333,0.708582,0.868864,0.174860,0.524798,1.291426,0.655082,4.394623,5.733609,2.760992,2.092176,0.933179,4,4,4,0,4
1557649294.228238,20.039340,5.588391,2.835188,2.727254,0.851650,5.154615,1.557629,2.080388,2.479262,1.106874,19.576427,8.093773,5.832866,4.015635,0.752860,1.132043,0.238189,0.648691,1.420591,0.678429,5.115955,5.927582,2.829795,2.388519,1.011778,4,4,4,0,4
1557649294.354351,14.438658,4.589281,2.328098,3.031408,0.859902,4.668202,1.084692,1.947145,2.735123,1.156757,17.309729,8.105651,5.575514,3.825521,0.793016,1.456787,0.341958,0.821633,1.597277,0.713207,4.479216,5.737858,3.006683,2.662343,1.088732,4,4,4,0,4
1557649294.480364,9.445221,3.695331,1.900470,3.302420,0.858135,4.217385,0.913002,1.881618,3.047838,1.173932,14.857213,9.028217,5.662033,3.535473,0.827017,1.811808,0.481199,1.006865,1.765569,0.757197,5.313961,5.260187,3.258149,2.826776,1.153921,4,4,4,0,4
1557649294.606378,5.743124,3.169289,1.657984,3.467224,0.839972,3.919537,0.884723,1.874123,3.326012,1.158010,13.504674,11.007070,6.033335,3.212177,0.852900,2.052371,0.640230,1.159127,1.859483,0.804049,5.126837,4.666347,3.514454,2.814852,1.192004,4,4,4,0,4
1557649294.732493,6.101754,3.164223,1.597181,3.471024,0.801235,3.446118,0.974013,1.897981,3.472148,1.134743,12.599287,13.611646,6.460537,2.903804,0.871365,2.202191,0.806855,1.240186,1.827920,0.842149,6.244848,4.068089,3.630544,2.610200,1.187800,4,4,4,0,4
1557649294.858510,13.392266,3.749454,1.647329,3.309136,0.749811,3.319403,1.178930,1.904896,3.425190,1.140946,12.059557,16.001770,6.682340,2.634999,0.883645,2.194558,0.976972,1.236005,1.671292,0.861908,8.772147,3.583469,3.527742,2.257072,1.134105,4,4,4,0,4
1557649294.984527,27.384714,4.846926,1.731175,3.029307,0.704081,3.025364,1.460835,1.853511,3.201884,1.206085,11.286970,17.284316,6.531598,2.414272,0.891919,2.188625,1.151380,1.159865,1.437853,0.858883,13.027284,3.255636,3.191377,1.845694,1.039402,4,4,4,0,4
1557649295.110646,46.014542,6.238026,1.769238,2.720627,0.684889,3.088198,1.751835,1.707882,2.883143,1.341140,10.029731,16.921271,5.977274,2.245083,0.900407,2.146036,1.342707,1.052247,1.201433,0.833985,18.965713,3.109979,2.708114,1.487639,0.930699,4,4,4,0,4
1557649295.236866,64.507218,7.554331,1.739004,2.473176,0.702675,3.144252,2.019255,1.479344,2.557022,1.529592,8.818813,14.954607,5.106141,2.141929,0.909958,2.177858,1.556503,0.961168,1.026225,0.791298,24.726574,3.111911,2.224295,1.270905,0.843745,4,4,4,0,4
1557649295.362787,76.579524,8.366063,1.608105,2.327713,0.750426,3.187532,2.241477,1.217619,2.276856,1.727789,7.731653,11.939847,4.127636,2.110155,0.911731,2.182693,1.775392,0.909950,0.933695,0.737058,28.641715,3.188543,1.854408,1.220050,0.805812,4,4,4,0,4
