TimeStamp,AF3_THETA,AF3_ALPHA,AF3_LOW_BETA,AF3_HIGH_BETA,AF3_GAMMA,T7_THETA,T7_ALPHA,T7_LOW_BETA,T7_HIGH_BETA,T7_GAMMA,Pz_THETA,Pz_ALPHA,Pz_LOW_BETA,Pz_HIGH_BETA,Pz_GAMMA,T8_THETA,T8_ALPHA,T8_LOW_BETA,T8_HIGH_BETA,T8_GAMMA,AF4_THETA,AF4_ALPHA,AF4_LOW_BETA,AF4_HIGH_BETA,AF4_GAMMA,CQ_AF3,CQ_T7,CQ_Pz,CQ_T8,CQ_AF4,class
1557645966.55857,5.454345,1.774733,2.855267,4.673014,5.630961,1.970213,1.892426,4.969223,9.160367,12.861315,12.079016,6.270521,3.543401,5.457161,4.03804,2.292989,1.781734,3.749682,12.522957,18.259638,7.210203,3.343538,3.339305,4.60672,5.394308,4,4,4,4,4,happy
1557645966.68491,9.315705,2.789752,2.828618,4.288072,5.211936,2.530879,2.234013,5.740807,7.828185,13.225193,13.47324,7.129232,3.61647,5.262414,4.003977,2.70981,2.006427,3.625967,11.945614,17.991434,8.436478,4.794578,3.125739,3.94886,5.24271,4,4,4,4,4,happy
1557645966.81126,16.478299,4.887346,2.695268,3.87209,4.788588,3.073886,2.645633,6.169912,6.683206,13.654385,14.243724,7.981864,3.746227,5.021395,3.959518,3.11097,2.465888,3.898636,11.109589,16.901803,9.965194,6.764263,2.924803,3.433046,5.041254,4,4,4,4,4,happy
1557645966.93721,26.134905,7.885635,2.587952,3.482583,4.458023,3.28182,2.963072,6.331436,5.830138,14.101575,15.691442,8.799588,4.153209,4.72296,3.894555,3.382834,3.013355,4.634759,10.274647,15.172259,11.571532,9.006129,2.91451,3.09738,4.808402,4,4,4,4,4,happy
1557645967.06325,35.637568,11.14041,2.602651,3.143767,4.271437,3.35705,3.073893,6.368743,5.220509,14.536943,18.998978,9.604715,4.893401,4.391114,3.86412,3.57969,3.553139,5.678751,9.662798,13.30142,12.959266,11.054952,3.189847,2.922917,4.607837,4,4,4,4,4,happy
1557645967.1894,42.588818,13.812081,2.744938,2.843321,4.235662,3.377535,2.957682,6.404177,4.741725,14.902244,25.221718,10.306163,5.800293,4.087749,3.934002,3.65231,4.008007,6.730048,9.408128,11.878327,13.760801,12.343387,3.682729,2.84911,4.510777,4,4,4,4,4,happy
1557645967.31545,43.683513,15.219874,2.952385,2.586862,4.360464,3.413712,2.690616,6.461217,4.373714,15.161119,34.101086,10.917595,6.57665,3.863131,4.140231,3.622595,4.345738,7.430889,9.491773,11.374608,13.65155,12.507675,4.214859,2.811483,4.57361,4,4,4,4,4,happy
1557645967.4415,39.442203,15.042483,3.127894,2.402108,4.68279,3.483948,2.39249,6.435897,4.1959,15.285918,43.907794,11.399821,6.917271,3.710554,4.461044,3.396874,4.519846,7.544309,9.780061,12.013322,12.668704,11.478826,4.557848,2.776674,4.820635,4,4,4,4,4,happy
1557645967.56744,30.61902,13.497633,3.198008,2.289245,5.225595,3.467092,2.150462,6.163751,4.258187,15.23791,51.907306,11.68747,6.654317,3.576338,4.812211,3.005333,4.493174,7.117294,10.163422,13.706642,10.996558,9.516806,4.550441,2.728596,5.227648,4,4,4,4,4,happy
1557645967.69349,21.443986,11.252789,3.133073,2.231466,5.940643,3.367785,2.028607,5.571477,4.511189,14.942156,56.62738,11.779205,5.829687,3.407332,5.072721,2.417347,4.23751,6.397701,10.578448,16.130265,9.085148,7.171642,4.1712,2.667762,5.707431,4,4,4,4,4,happy
1557645967.81954,14.185447,9.076961,2.94401,2.209779,6.674856,3.119336,2.058779,4.778143,4.834292,14.31255,57.28738,11.68377,4.685641,3.183812,5.150065,1.81674,3.772675,5.670115,10.971028,18.812102,7.462681,5.059346,3.537281,2.598669,6.124681,4,4,4,4,4,happy
1557645967.94558,10.571616,7.469776,2.683625,2.242114,7.207316,2.901258,2.263134,4.068577,5.157778,13.316882,54.257095,11.321531,3.526188,2.925647,5.016101,1.254253,3.182512,5.117201,11.271895,21.234844,6.233584,3.611578,2.822879,2.529616,6.341331,4,4,4,4,4,happy
1557645968.07153,9.825761,6.393013,2.403785,2.376018,7.325616,2.837848,2.562723,3.738369,5.472405,12.026752,49.050475,10.677907,2.631753,2.664033,4.704143,0.831898,2.550976,4.828776,11.429716,22.875588,5.553677,2.862223,2.206242,2.473043,6.258279,4,4,4,4,4,happy
1557645968.19778,10.118572,5.736772,2.177484,2.63192,6.910947,2.97358,2.834915,3.904491,5.797795,10.618815,42.07658,9.690684,2.163167,2.421287,4.273853,0.526338,1.981651,4.799728,11.428713,23.305622,5.074708,2.587253,1.81913,2.430944,5.845333,4,4,4,4,4,happy
1557645968.32402,10.19161,5.393689,2.045844,2.978797,6.007368,3.239212,2.951407,4.424765,6.138749,9.297632,35.051189,8.348541,2.096237,2.221014,3.801646,0.354451,1.53854,4.956535,11.343945,22.360552,4.412136,2.499778,1.686131,2.396178,5.166625,4,4,4,4,4,happy
1557645968.45017,10.149006,5.393071,2.019006,3.355271,4.830413,3.480953,2.845414,5.015792,6.453315,8.195404,27.545949,6.792952,2.321259,2.094204,3.378312,0.300804,1.234471,5.180193,11.304033,20.272388,3.785744,2.435646,1.765626,2.371009,4.374256,4,4,4,4,4,happy
1557645968.57632,10.41976,5.710882,2.119344,3.668263,3.679423,3.58296,2.518889,5.397042,6.656742,7.335664,20.184136,5.354976,2.681247,2.062737,3.082326,0.384,1.026838,5.376154,11.351241,17.590799,3.289832,2.336196,1.951009,2.354297,3.648023,4,4,4,4,4,happy
1557645968.70246,11.125314,6.164123,2.302178,3.80796,2.797631,3.519542,2.058991,5.390661,6.643324,6.651687,13.733356,4.289055,3.031635,2.129676,2.947574,0.598038,0.840423,5.450641,11.47808,14.962177,2.9989,2.189882,2.114158,2.328977,3.119335,4,4,4,4,4,happy
1557645968.82841,11.835231,6.459257,2.498494,3.76735,2.289522,3.29466,1.596886,4.984622,6.396268,6.054156,8.312963,3.783591,3.274449,2.275235,2.958265,0.925788,0.658759,5.306695,11.645838,12.871366,2.848401,2.018982,2.142701,2.302108,2.843918,4,4,4,4,4,happy
1557645968.95446,12.02535,6.430336,2.706228,3.708832,2.131736,2.977945,1.255393,4.321566,6.036411,5.523202,5.409569,3.797693,3.392228,2.459779,3.070294,1.292991,0.511094,4.882444,11.777092,11.482158,2.81704,1.843161,1.994703,2.320689,2.820704,4,4,4,4,4,happy
1557645969.0805,11.391387,6.190459,2.966505,3.860481,2.206183,2.641325,1.099204,3.610276,5.742214,5.090449,4.359402,4.039684,3.397872,2.638319,3.206734,1.645023,0.424735,4.246089,11.704941,10.638444,2.779038,1.712389,1.714796,2.429165,2.981946,4,4,4,4,4,happy
1557645969.20655,10.170155,5.961294,3.297095,4.349653,2.375649,2.328715,1.098312,3.053225,5.645003,4.813173,4.899442,4.187791,3.327675,2.771834,3.286734,1.942159,0.429209,3.619003,11.254912,10.091222,2.832962,1.663262,1.404142,2.637763,3.22476,4,4,4,4,4,happy
1557645969.3326,9.558076,6.095288,3.760122,5.058744,2.548982,2.107825,1.174098,2.799053,5.742975,4.747858,5.677279,4.039146,3.212979,2.836045,3.271911,2.212418,0.535025,3.211036,10.396345,9.752388,3.144874,1.721974,1.188548,2.882357,3.467111,4,4,4,4,4,happy
1557645969.45855,11.806486,6.927552,4.391301,5.695772,2.690788,1.968533,1.280305,2.846679,5.961494,4.926761,6.697663,3.622907,3.045082,2.830153,3.176732,2.630418,0.726805,3.092759,9.27377,9.702267,4.017936,1.895886,1.143242,3.049833,3.658147,4,4,4,4,4,happy
1557645969.58469,18.966938,8.549585,5.149909,5.977714,2.827477,1.869666,1.42057,3.068142,6.240859,5.362016,7.694604,3.036131,2.819469,2.782235,3.060875,3.259816,0.984751,3.132632,8.132089,10.058814,5.831733,2.178742,1.27568,3.052546,3.787761,4,4,4,4,4,happy
1557645969.71104,30.401982,10.744498,5.976427,5.807736,3.007344,1.776109,1.613028,3.288062,6.611307,6.013843,8.306147,2.452705,2.546795,2.72792,2.996058,4.048556,1.259134,3.112045,7.227583,10.780932,8.487682,2.521919,1.546368,2.888156,3.864268,4,4,4,4,4,happy
1557645969.83709,44.103932,12.987824,6.818391,5.33049,3.263454,1.673957,1.867327,3.371407,7.102739,6.778051,8.618539,2.054761,2.290484,2.702522,3.015403,4.914058,1.523097,2.956339,6.715669,11.633728,11.321837,2.868179,1.902181,2.648394,3.898546,4,4,4,4,4,happy
1557645969.96313,55.518115,14.614743,7.569396,4.804405,3.575068,1.630131,2.156447,3.258465,7.609988,7.487679,8.427063,1.938484,2.138465,2.722127,3.087888,5.709456,1.753106,2.831346,6.578884,12.295935,13.892427,3.147486,2.292155,2.45401,3.886411,4,4,4,4,4,happy
1557645970.08918,61.160371,15.154113,8.097441,4.431316,3.873904,1.698993,2.41472,2.986286,7.980564,7.994921,7.977685,2.058576,2.143442,2.789523,3.150194,6.382002,1.898807,2.962019,6.65972,12.520377,14.985602,3.326601,2.668099,2.3759,3.82173,4,4,4,4,4,happy
1557645970.21543,59.116677,14.385675,8.295419,4.293288,4.097591,1.880075,2.554487,2.655061,8.116149,8.255995,7.38101,2.294761,2.277355,2.918513,3.163126,6.850683,1.927625,3.482512,6.801536,12.262327,14.640634,3.374316,2.972122,2.426934,3.7316,4,4,4,4,4,happy
1557645970.34137,49.904998,12.439663,8.076413,4.333135,4.230153,2.14672,2.527309,2.360997,8.026541,8.378178,6.867308,2.543696,2.427903,3.146993,3.154792,7.143017,1.863402,4.353814,6.938888,11.7202,12.43396,3.307742,3.141705,2.606277,3.685151,4,4,4,4,4,happy
1557645970.46752,36.482493,9.88459,7.445596,4.425352,4.286177,2.425277,2.361911,2.162413,7.802604,8.569155,7.016779,2.761336,2.477352,3.501356,3.192821,7.236578,1.823598,5.367085,7.14324,11.21494,9.383698,3.209075,3.137183,2.922408,3.752735,4,4,4,4,4,happy
1557645970.59347,25.057224,7.641238,6.51486,4.448336,4.288008,2.673124,2.123081,2.02726,7.556748,9.026661,7.850819,2.956707,2.328882,3.959985,3.330029,7.155674,1.955544,6.226368,7.639939,11.056244,7.116287,3.202416,2.956708,3.361154,3.962976,4,4,4,4,4,happy
1557645970.71952,21.735815,6.716873,5.467678,4.403092,4.259324,2.809625,1.90156,1.890132,7.374279,9.809528,9.185188,3.132136,1.992801,4.463755,3.564407,6.922261,2.31878,6.665344,8.697171,11.50295,7.821754,3.424951,2.652165,3.871043,4.297902,4,4,4,4,4,happy
1557645970.84556,28.749899,7.53293,4.475261,4.38071,4.206923,2.873577,1.747088,1.694602,7.260884,10.768413,10.71439,3.256677,1.561646,4.947612,3.83957,6.768384,2.827185,6.564346,10.415249,12.666051,12.516157,3.844154,2.291003,4.383931,4.682873,4,4,4,4,4,happy
1557645970.97161,42.762544,9.793509,3.695292,4.444207,4.099018,2.794927,1.677657,1.462185,7.1105,11.575135,11.91149,3.311398,1.145542,5.329176,4.056757,7.046728,3.407836,5.997244,12.639087,14.443758,20.329696,4.352386,1.967629,4.808825,4.982755,4,4,4,4,4,happy
1557645971.09776,57.116685,12.534976,3.171309,4.603446,3.897152,2.651439,1.710616,1.290987,6.8183,11.890887,12.791865,3.327092,0.843877,5.535164,4.128989,7.965303,4.057491,5.195214,14.889482,16.482642,28.947228,4.749921,1.744914,5.063937,5.067199,4,4,4,4,4,happy
1557645971.2238,65.200382,14.639201,2.810479,4.813778,3.584061,2.688349,1.877771,1.238763,6.367528,11.51373,12.516425,3.385545,0.708359,5.516758,4.021206,9.583214,4.767881,4.48191,16.493204,18.218142,35.166498,4.852984,1.630333,5.094337,4.870988,4,4,4,4,4,happy
1557645971.35005,64.916477,15.308471,2.422122,4.992875,3.180554,3.122349,2.200715,1.29394,5.873296,10.479807,11.973498,3.55887,0.734336,5.270989,3.759043,11.581097,5.471043,4.138761,16.852564,19.06174,37.200964,4.675379,1.566034,4.88472,4.417135,4,4,4,4,4,happy
1557645971.4762,59.498349,14.661952,1.958542,5.058673,2.739,3.994941,2.666321,1.420137,5.478802,9.035968,10.513318,3.831041,0.890189,4.835077,3.415161,13.557795,6.053059,4.272475,15.791947,18.713139,34.977101,4.467778,1.529554,4.471525,3.804061,4,4,4,4,4,happy
1557645971.60234,56.212197,13.617077,1.564879,4.971403,2.312482,5.232453,3.198337,1.602104,5.284219,7.544138,9.43948,4.124881,1.177141,4.296779,3.064988,14.951523,6.379098,4.775013,13.56892,17.285599,30.724052,4.591075,1.545025,3.938214,3.159641,4,4,4,4,4,happy
1557645971.72839,61.564439,13.120087,1.439025,4.739852,1.945272,6.399541,3.629053,1.830101,5.286031,6.340256,8.59911,4.296912,1.577096,3.785527,2.763039,15.257708,6.334187,5.392264,10.722558,15.228114,27.259038,5.230685,1.665899,3.408336,2.60086,4,4,4,4,4,happy
1557645971.85444,76.479258,13.452342,1.705704,4.409063,1.677573,7.175114,3.78117,2.100843,5.387404,5.619544,8.435452,4.212163,2.090939,3.393349,2.541328,14.36936,5.877115,5.86413,7.932666,13.13336,26.298687,6.235862,1.929844,2.986783,2.204302,4,4,4,4,4,happy
1557645971.98048,95.287669,14.277809,2.384741,4.045538,1.543083,7.202484,3.567797,2.396975,5.475958,5.38211,8.435138,3.803404,2.661372,3.145173,2.410121,12.448624,5.115971,6.057372,5.81758,11.460294,27.605154,7.221567,2.333163,2.729183,1.999731,4,4,4,4,4,happy
1557645972.10643,108.89008,14.943048,3.381155,3.724929,1.555719,6.455223,3.042782,2.658767,5.471852,5.486504,8.260181,3.127977,3.171774,3.017806,2.37623,10.043939,4.256619,5.945787,4.812015,10.373278,29.367998,7.792019,2.800563,2.649959,1.971417,4,4,4,4,4,happy
1557645972.23268,110.661036,14.848315,4.504434,3.48637,1.703318,5.190338,2.400583,2.812876,5.29218,5.783082,7.767653,2.328495,3.484773,2.926308,2.444391,7.751134,3.49643,5.613539,4.991022,9.773834,29.484135,7.732168,3.233513,2.696331,2.076389,4,4,4,4,4,happy
