TimeStamp,AF3_THETA,AF3_ALPHA,AF3_LOW_BETA,AF3_HIGH_BETA,AF3_GAMMA,T7_THETA,T7_ALPHA,T7_LOW_BETA,T7_HIGH_BETA,T7_GAMMA,Pz_THETA,Pz_ALPHA,Pz_LOW_BETA,Pz_HIGH_BETA,Pz_GAMMA,T8_THETA,T8_ALPHA,T8_LOW_BETA,T8_HIGH_BETA,T8_GAMMA,AF4_THETA,AF4_ALPHA,AF4_LOW_BETA,AF4_HIGH_BETA,AF4_GAMMA,CQ_AF3,CQ_T7,CQ_Pz,CQ_T8,CQ_AF4
1557645468.579032,33.599244,6.600467,2.654425,1.200516,1.341188,0.683677,0.788011,0.865484,1.879917,3.030102,2.125333,0.645199,1.264217,1.481889,1.226933,1.346238,0.667314,6.058348,2.313983,4.120997,11.957720,2.299449,2.430913,1.833027,2.645313,4,4,4,4,4
1557645468.705055,26.133144,5.251774,1.944927,1.151175,1.270660,0.872898,0.912563,0.778357,2.089938,3.315187,2.627334,0.538200,0.956291,1.376758,1.269656,1.668853,0.681143,5.294840,2.524249,4.463767,9.176135,1.926041,1.851247,1.879247,2.901663,4,4,4,4,4
1557645468.831079,20.119278,4.405185,1.579993,1.247223,1.144485,1.006066,1.000174,0.672208,2.303527,3.470836,3.249900,0.582426,0.732094,1.303522,1.261174,1.901362,0.789828,4.165696,2.635751,4.571822,7.202952,1.904966,1.379719,1.855437,2.926263,4,4,4,4,4
1557645468.957102,14.661218,4.189643,1.557725,1.417774,0.995926,1.170507,1.060776,0.581796,2.494339,3.490498,4.019816,0.843483,0.590541,1.301766,1.208901,2.208102,0.996549,3.061526,2.648170,4.443090,5.740670,2.312395,1.132800,1.754415,2.716268,4,4,4,4,4
1557645469.083225,13.296873,4.541286,1.792663,1.609096,0.866714,1.314504,1.101793,0.561410,2.647292,3.409399,5.257298,1.355133,0.631020,1.425866,1.132916,2.321452,1.269395,2.338971,2.619861,4.200881,6.243783,3.109113,1.177477,1.616298,2.339796,4,4,4,4,4
1557645469.209248,16.435019,5.282817,2.201889,1.800673,0.785786,1.498542,1.121602,0.665204,2.752053,3.287202,6.931842,2.054660,1.024787,1.704551,1.056873,2.521688,1.555914,2.154162,2.608293,4.006880,9.385684,4.080732,1.518546,1.504306,1.902547,4,4,4,4,4
1557645469.335471,23.555224,6.223496,2.666100,1.978642,0.759465,1.686896,1.116239,0.930216,2.792230,3.187614,8.583090,2.762573,1.872925,2.116083,1.000938,2.595252,1.782661,2.440920,2.640260,3.957611,14.108634,4.959321,2.061498,1.469064,1.505693,4,4,4,4,4
1557645469.461394,33.681393,7.273588,3.050168,2.111245,0.773745,1.978395,1.072217,1.342674,2.749967,3.152076,9.909399,3.274587,3.074112,2.576762,0.975811,2.832536,1.892621,2.957077,2.687756,4.038886,20.356253,5.575649,2.645991,1.516106,1.218529,4,4,4,4,4
1557645469.587617,42.077153,8.169717,3.228952,2.166759,0.806708,2.350012,0.997373,1.827675,2.614155,3.175377,10.426243,3.452667,4.304599,2.953677,0.984134,3.098462,1.888056,3.437164,2.680800,4.147974,24.666226,5.848684,3.082257,1.600346,1.069621,4,4,4,4,4
1557645469.713840,46.601593,8.607596,3.192302,2.140230,0.843061,2.839236,0.922341,2.284632,2.377825,3.207676,9.955988,3.268476,5.179516,3.132375,1.024691,3.607511,1.801003,3.744291,2.558617,4.164681,26.796374,5.841008,3.278998,1.668042,1.051910,4,4,4,4,4
