TimeStamp,AF3_THETA,AF3_ALPHA,AF3_LOW_BETA,AF3_HIGH_BETA,AF3_GAMMA,T7_THETA,T7_ALPHA,T7_LOW_BETA,T7_HIGH_BETA,T7_GAMMA,Pz_THETA,Pz_ALPHA,Pz_LOW_BETA,Pz_HIGH_BETA,Pz_GAMMA,T8_THETA,T8_ALPHA,T8_LOW_BETA,T8_HIGH_BETA,T8_GAMMA,AF4_THETA,AF4_ALPHA,AF4_LOW_BETA,AF4_HIGH_BETA,AF4_GAMMA,CQ_AF3,CQ_T7,CQ_Pz,CQ_T8,CQ_AF4
1557645232.299577,8.118011,2.651733,3.375862,2.243124,1.704153,2.610975,0.328763,1.541333,1.091997,1.495416,8.687022,2.828349,1.284732,2.714036,1.113827,4.755132,1.678681,1.910844,2.034591,2.527949,11.045977,3.117369,3.142737,1.612045,1.170053,4,4,4,4,4
1557645232.425647,6.936399,2.358282,3.066527,1.883482,1.740093,2.558826,0.466170,1.449753,1.150856,1.371975,6.251393,2.305757,1.243578,2.359566,1.203715,3.842796,1.760923,1.804893,1.941527,2.509188,7.922337,2.705082,3.291054,1.424400,1.114944,4,4,4,4,4
1557645232.551518,5.439023,1.933231,2.694953,1.573759,1.750081,2.466954,0.633411,1.377433,1.295946,1.354559,4.487484,1.993527,1.415990,2.160471,1.340551,3.211709,1.735365,1.798275,1.885616,2.357068,5.258304,2.353469,3.087238,1.223628,1.050076,4,4,4,4,4
1557645232.677888,3.981263,1.487266,2.352245,1.383765,1.745562,2.405645,0.799508,1.290489,1.481896,1.428677,3.267025,1.873565,1.772684,2.115483,1.514854,2.984051,1.600984,1.858468,1.933685,2.104579,3.550084,2.161171,2.613336,1.054013,1.005047,4,4,4,4,4
1557645232.803859,2.945054,1.199331,2.081889,1.323973,1.757246,2.261517,0.942036,1.150856,1.679953,1.591310,2.606671,1.936985,2.271376,2.152567,1.700534,3.006712,1.419587,1.956287,2.099143,1.827726,3.048660,2.139632,2.060937,0.949417,1.001201,4,4,4,4,4
1557645232.930129,2.271460,1.176720,1.877685,1.346369,1.837131,2.067911,1.052818,0.947871,1.878070,1.840163,2.561344,2.195467,2.878070,2.176281,1.861280,3.237617,1.286270,2.061644,2.326641,1.621837,3.391767,2.260455,1.647093,0.910139,1.048534,4,4,4,4,4
1557645233.056299,2.364093,1.405182,1.680362,1.385774,2.035423,1.794244,1.132943,0.704953,2.061634,2.156697,2.552004,2.655397,3.525818,2.120538,1.972318,3.406556,1.283251,2.116545,2.506797,1.571213,4.134423,2.470799,1.482952,0.905715,1.148205,4,4,4,4,4
1557645233.182370,2.764734,1.776061,1.454612,1.402068,2.358943,1.506931,1.194603,0.490700,2.196347,2.497995,3.083227,3.267421,4.087095,1.993792,2.032281,3.447132,1.444720,2.081644,2.541660,1.723324,4.759286,2.724558,1.545529,0.897286,1.291774,4,4,4,4,4
1557645233.308341,3.633041,2.126982,1.207951,1.401391,2.746357,1.194557,1.236422,0.384461,2.243534,2.804314,3.885842,3.906566,4.456711,1.865078,2.055811,3.343260,1.727390,1.969865,2.402135,2.076331,5.099969,2.974373,1.713655,0.874910,1.457387,4,4,4,4,4
1557645233.434311,4.370281,2.351762,1.006629,1.417972,3.084539,0.910672,1.250911,0.456330,2.184527,3.020397,5.200998,4.441102,4.586263,1.838788,2.059712,2.893474,2.048450,1.879579,2.126794,2.578063,4.946034,3.213546,1.861685,0.862648,1.611956,4,4,4,4,4
1557645233.560382,4.772055,2.422152,0.956238,1.494126,3.255418,0.682170,1.220593,0.735779,2.029047,3.112383,7.234767,4.769293,4.547185,2.023818,2.052157,2.439001,2.315977,1.976669,1.789213,3.128280,4.415123,3.411268,1.920155,0.918346,1.721099,4,4,4,4,4
1557645233.686553,4.877367,2.355654,1.160935,1.671883,3.200776,0.493446,1.129693,1.187980,1.820281,3.074363,9.095242,4.913298,4.500008,2.487803,2.037039,1.811846,2.483273,2.400103,1.484759,3.600170,3.594735,3.527772,1.925760,1.123886,1.767353,4,4,4,4,4
1557645233.812523,4.633167,2.209019,1.656901,1.944445,2.946371,0.429085,0.990089,1.708336,1.617296,2.933102,11.190556,4.965301,4.570667,3.211415,2.021593,1.357309,2.531377,3.148291,1.285830,3.885883,2.833559,3.534466,1.965508,1.524881,1.758577,4,4,4,4,4
1557645233.938894,4.565685,2.050156,2.394986,2.243171,2.583610,0.404311,0.857472,2.161157,1.450202,2.742380,12.542741,5.040203,4.782396,4.071233,2.016496,1.067769,2.460784,4.041154,1.220163,3.924986,2.243118,3.441289,2.122509,2.068380,1.725962,4,4,4,4,4
1557645234.064865,4.855303,1.927037,3.233026,2.468224,2.228006,0.504840,0.791932,2.429984,1.318194,2.561016,12.968428,5.200553,5.036343,4.884879,2.037885,1.112608,2.284880,4.791164,1.270159,3.725286,2.113377,3.289637,2.420067,2.604080,1.715143,4,4,4,4,4
1557645234.190936,5.569243,1.873497,3.996611,2.537115,1.962950,0.786060,0.823037,2.476908,1.205949,2.433717,12.657179,5.416462,5.184584,5.454072,2.106455,1.473630,2.024509,5.136068,1.379844,3.359099,2.316329,3.137899,2.807471,2.947963,1.760509,4,4,4,4,4
1557645234.317107,6.876029,1.933381,4.540868,2.426864,1.812993,1.285133,0.925464,2.344371,1.105609,2.381762,11.323054,5.614085,5.100093,5.614893,2.230615,2.065073,1.708891,4.965272,1.479086,2.945684,2.966768,3.034260,3.189188,2.967132,1.867825,4,4,4,4,4
1557645234.443378,7.844474,2.126339,4.777632,2.183337,1.748143,2.041981,1.040684,2.125415,1.026030,2.399613,9.996506,5.608189,4.733595,5.385156,2.407617,2.667754,1.366330,4.351999,1.536959,2.630842,3.490076,2.979723,3.433394,2.643855,2.010579,4,4,4,4,4
1557645234.569350,8.650455,2.496203,4.712745,1.919749,1.711375,2.874981,1.111146,1.902624,1.004216,2.457655,8.770412,5.397311,4.350975,5.009457,2.622878,3.185417,1.055995,3.545671,1.556830,2.530244,4.100334,2.965997,3.524861,2.114072,2.143199,4,4,4,4,4
1557645234.695321,8.317951,3.033251,4.404924,1.746882,1.654757,3.558045,1.109108,1.715649,1.070912,2.518796,10.133504,5.054295,4.273275,4.808084,2.843640,3.315418,0.852834,2.838313,1.581982,2.680575,4.152121,2.945639,3.469223,1.603932,2.224718,4,4,4,4,4
1557645234.821392,7.506356,3.616355,3.952024,1.711848,1.559926,3.926508,1.039006,1.550428,1.203107,2.544160,12.840462,4.691891,4.720235,4.977731,3.020431,3.131421,0.808482,2.431895,1.666347,3.011482,4.103147,2.884336,3.331204,1.304085,2.235825,4,4,4,4,4
1557645234.947363,6.115173,4.122361,3.449140,1.776371,1.429617,3.769569,0.942339,1.366518,1.344853,2.501431,18.139287,4.384466,5.539267,5.463119,3.100453,2.636257,0.941518,2.360087,1.839237,3.372200,3.774663,2.780985,3.141552,1.293776,2.172960,4,4,4,4,4
1557645235.073434,4.968523,4.509552,2.944864,1.854433,1.276504,3.272526,0.875299,1.153155,1.446220,2.378937,22.620559,4.226853,6.403412,5.978232,3.043379,2.111588,1.238086,2.499244,2.098387,3.594480,3.498550,2.715641,2.958055,1.521661,2.042889,4,4,4,4,4
1557645235.199506,4.302072,4.741825,2.471107,1.874702,1.127302,2.508054,0.873884,0.954096,1.481992,2.193246,26.351127,4.209694,6.924444,6.157296,2.841893,1.670731,1.649926,2.656743,2.416402,3.562556,3.378802,2.729437,2.778752,1.839392,1.860839,4,4,4,4,4
1557645235.325677,4.079660,4.886746,2.071369,1.804572,1.018813,1.879706,0.957167,0.842664,1.456328,1.979147,26.766167,4.386361,6.956587,5.785863,2.533245,1.466017,2.082679,2.703447,2.756600,3.260046,3.413516,2.839366,2.609155,2.082781,1.649515,4,4,4,4,4
1557645235.451649,4.259756,4.963738,1.760131,1.656094,0.985195,1.494070,1.105568,0.857377,1.389758,1.776843,24.888656,4.827021,6.560545,4.886561,2.187739,1.537719,2.422238,2.574688,3.070833,2.767038,3.811934,2.963552,2.450904,2.153389,1.432775,4,4,4,4,4
1557645235.577820,4.355328,4.966662,1.549325,1.470585,1.037152,1.454812,1.277532,0.970090,1.302854,1.628610,21.285874,5.546295,5.927871,3.718262,1.887595,1.755438,2.604607,2.308265,3.318209,2.243026,4.284499,3.044654,2.352331,2.042757,1.232716,4,4,4,4,4
1557645235.703992,4.334391,4.840164,1.402474,1.291949,1.146478,1.598116,1.413540,1.103993,1.214003,1.570605,17.761556,6.381069,5.255467,2.626334,1.687217,2.080625,2.600480,1.969005,3.472727,1.895350,4.775806,3.033325,2.319974,1.808651,1.065363,4,4,4,4,4
1557645235.829963,4.124569,4.577082,1.277719,1.172975,1.263484,1.781292,1.467641,1.183378,1.134372,1.619832,15.533419,7.102295,4.622610,1.908611,1.602440,2.379323,2.446236,1.632327,3.514510,1.881024,5.122768,2.922562,2.319329,1.546663,0.943154,4,4,4,4,4
1557645235.956135,3.844436,4.272341,1.147885,1.163969,1.346377,1.808373,1.438296,1.182422,1.089836,1.762695,14.455465,7.492809,4.018415,1.724220,1.627170,2.629363,2.225342,1.339860,3.440090,2.226771,5.105113,2.734713,2.285289,1.368026,0.879824,4,4,4,4,4
1557645236.082307,3.709993,4.088748,1.016105,1.293538,1.380722,1.693378,1.336868,1.107903,1.114791,1.958342,14.020000,7.531156,3.394722,2.061660,1.732672,2.816967,2.035103,1.095383,3.267228,2.827426,4.833097,2.528194,2.160550,1.355379,0.877435,4,4,4,4,4
1557645236.208379,3.958005,4.179379,0.889890,1.546749,1.398043,1.469037,1.190034,0.982170,1.222830,2.162837,13.424127,7.381840,2.768950,2.770948,1.874728,2.978850,1.935657,0.896591,3.065732,3.516843,4.370918,2.413871,1.933032,1.513402,0.929692,4,4,4,4,4
1557645236.334351,4.623663,4.587412,0.781505,1.848516,1.449575,1.292894,1.019796,0.833564,1.390737,2.344227,12.116396,7.253252,2.302414,3.656488,2.009002,3.175578,1.926406,0.761596,2.943049,4.129285,4.752288,2.578979,1.749314,1.790937,1.023447,4,4,4,4,4
1557645236.460423,5.979111,5.153262,0.723022,2.104293,1.568479,1.213324,0.864340,0.706007,1.563662,2.483725,10.678030,7.191162,2.233352,4.486791,2.096867,3.462160,1.965298,0.757782,2.972504,4.534009,7.670965,3.503237,1.952103,2.135168,1.146529,4,4,4,4,4
1557645236.586395,7.488454,5.596947,0.771972,2.237264,1.753052,1.279550,0.740949,0.637410,1.682801,2.570766,8.852109,7.114030,2.622676,5.013858,2.109289,3.819489,1.987719,0.968026,3.176438,4.666879,15.602545,5.798917,2.898702,2.523093,1.290513,4,4,4,4,4
1557645236.712466,9.382772,5.649830,0.983705,2.214106,1.966127,1.457684,0.656351,0.650917,1.707276,2.596143,7.558214,6.832320,3.287141,5.071157,2.033696,4.228577,1.938705,1.399155,3.513316,4.536549,28.057179,9.709448,4.692442,2.953522,1.443094,4,4,4,4,4
1557645236.838639,10.619522,5.239131,1.327995,2.058718,2.150916,1.628335,0.605226,0.743870,1.655700,2.556502,6.312373,6.197894,3.896345,4.632765,1.889447,4.511155,1.787598,1.953539,3.873552,4.230852,44.596574,14.750235,6.995434,3.401268,1.582125,4,4,4,4,4
1557645236.964711,11.532789,4.540309,1.729988,1.833956,2.254006,1.717750,0.584087,0.881986,1.599833,2.472196,5.463639,5.243607,4.195970,3.846537,1.740041,4.593104,1.565876,2.472014,4.131307,3.871227,60.161754,19.761096,9.112724,3.790012,1.681281,4,4,4,4,4
1557645237.090683,12.104262,3.826954,2.074629,1.612826,2.254461,1.681961,0.612338,1.022627,1.620681,2.400705,4.924563,4.270148,4.125577,2.985619,1.667210,4.420418,1.331999,2.796155,4.207003,3.543888,71.782570,23.260171,10.300410,4.028370,1.716001,4,4,4,4,4
1557645237.216955,13.088620,3.419880,2.306340,1.448619,2.168366,1.645629,0.740166,1.139309,1.779689,2.410495,4.719789,3.656781,3.764461,2.288898,1.724249,4.092402,1.121396,2.844621,4.107428,3.264396,74.633174,24.196950,10.143952,4.050370,1.669750,4,4,4,4,4
1557645237.343127,14.743220,3.460520,2.416116,1.367022,2.029818,1.654577,1.007374,1.214834,2.079044,2.540804,4.823991,3.672388,3.339218,1.907072,1.912907,3.730251,0.963717,2.654432,3.916289,3.010713,69.235275,22.458115,8.714294,3.834572,1.547932,4,4,4,4,4
1557645237.469200,16.610253,3.841054,2.432605,1.364740,1.869287,1.824054,1.407668,1.249676,2.447384,2.762538,4.719390,4.343869,3.081797,1.845854,2.172380,3.484860,0.858629,2.334761,3.707991,2.768968,56.792834,18.846386,6.519987,3.432812,1.384381,4,4,4,4,4
1557645237.595372,18.277318,4.255446,2.376727,1.414434,1.703232,2.159406,1.870182,1.278799,2.761732,2.974596,4.620730,5.420066,3.138255,2.013173,2.400864,3.416046,0.773006,2.011006,3.520912,2.572227,41.618297,14.595774,4.276339,2.956535,1.225989,4,4,4,4,4
1557645237.721245,18.831387,4.409088,2.237440,1.475583,1.541685,2.652845,2.275854,1.339503,2.899331,3.054447,4.512060,6.489532,3.427191,2.284229,2.503284,3.530038,0.711955,1.783678,3.370931,2.474587,28.052338,10.967765,2.583098,2.531835,1.121398,4,4,4,4,4
1557645237.847417,18.751397,4.107925,2.002900,1.500756,1.401825,3.176231,2.500131,1.454405,2.830568,2.936192,4.552024,7.185592,3.660185,2.559989,2.439189,3.779380,0.706960,1.703370,3.246717,2.504552,18.863939,8.654669,1.684010,2.236976,1.109582,4,4,4,4,4
1557645237.973390,17.783521,3.424509,1.727726,1.461899,1.305464,3.598895,2.478228,1.629841,2.614477,2.647315,4.964824,7.317514,3.624804,2.777394,2.235149,4.021219,0.784176,1.747227,3.118793,2.652709,13.892316,7.563197,1.478142,2.049759,1.199356,4,4,4,4,4
1557645238.099362,17.098906,2.628054,1.498498,1.367531,1.265714,3.790162,2.242924,1.841665,2.370908,2.288131,5.576978,6.854575,3.262376,2.906843,1.972782,4.419138,0.954227,1.831879,2.955379,2.873579,13.092444,7.051544,1.625927,1.886222,1.361926,4,4,4,4,4
1557645238.225335,16.244531,2.029375,1.379264,1.266964,1.275126,3.729084,1.913861,2.038396,2.219266,1.971441,6.006714,5.941725,2.672117,2.942323,1.757275,4.807609,1.220221,1.909200,2.777034,3.098825,14.369934,6.520873,1.781465,1.686485,1.543384,4,4,4,4,4
1557645238.351607,15.927767,1.835037,1.369652,1.225559,1.312355,3.452790,1.653352,2.192204,2.229937,1.771628,6.190079,4.874543,2.047134,2.887021,1.668128,5.617981,1.565541,2.008587,2.646911,3.264426,17.709560,5.796450,1.806821,1.461710,1.691786,4,4,4,4,4
1557645238.477680,14.844123,2.018097,1.414693,1.280475,1.363623,3.108626,1.581615,2.311659,2.377928,1.701118,6.267322,3.947198,1.567809,2.746693,1.728351,6.251135,1.927445,2.142023,2.610758,3.351106,19.727704,4.934938,1.729470,1.278846,1.778078,4,4,4,4,4
