AF3_THETA,AF3_ALPHA,AF3_LOW_BETA,AF3_HIGH_BETA,AF3_GAMMA,T7_THETA,T7_ALPHA,T7_LOW_BETA,T7_HIGH_BETA,T7_GAMMA,Pz_THETA,Pz_ALPHA,Pz_LOW_BETA,Pz_HIGH_BETA,Pz_GAMMA,T8_THETA,T8_ALPHA,T8_LOW_BETA,T8_HIGH_BETA,T8_GAMMA,AF4_THETA,AF4_ALPHA,AF4_LOW_BETA,AF4_HIGH_BETA,AF4_GAMMA,Label
3.651306,1.81003,1.059212,0.854067,0.746763,0.424474,0.809007,0.596706,0.622811,1.043125,1.166746,0.778888,0.760065,0.363307,0.473743,2.823705,1.601139,1.331723,1.182051,1.037329,3.550798,1.109709,1.098981,0.904611,0.643401,sad
8.785478,3.725074,1.027124,0.884237,0.780621,28.817594,28.44824,4.850357,1.073423,1.213372,11.523178,4.776585,1.180792,1.713325,0.632427,24.057094,9.432227,2.279363,1.299131,0.349585,5.173912,3.103711,1.549141,1.111255,0.756798,sad
3.56282,1.898671,0.895244,1.217318,0.794347,2.09342,1.328718,0.688029,1.11475,0.840109,3.349883,0.920724,1.332782,0.872582,0.649961,0.768042,0.722892,0.590141,0.652139,0.378104,3.550969,1.691151,0.894381,0.886078,0.756199,happy
68.976576,10.165324,4.568271,1.687068,0.754272,2.496583,1.349025,0.914607,0.7926,0.815355,2.804008,0.852184,0.655022,0.763982,0.614452,5.121938,0.627819,1.997582,2.46512,0.777679,30.799768,4.815487,2.312999,1.468796,0.975931,sad
4.688262,2.796057,0.937219,0.789247,0.475166,4.08361,3.009814,1.564635,0.876417,0.59973,11.76918,5.371791,3.603942,1.562551,1.094323,0.521448,0.505634,0.312372,0.329794,0.323487,3.233423,2.811296,0.62973,0.414927,0.374779,sad
10.671141,2.203208,1.261297,3.233516,3.135205,5.792425,3.117109,2.150286,3.513955,7.687639,44.228185,10.348465,4.131184,5.141229,4.912183,11.095321,7.550377,7.563839,8.714752,15.489666,6.039983,1.904401,1.875659,2.99531,2.838125,happy
220.546153,32.401882,23.69948,10.538829,4.242375,154.091316,40.436874,20.863354,9.115395,3.537118,12.903138,4.128327,2.757263,2.391562,1.271873,122.609045,26.877812,18.918268,7.645178,3.169451,199.781401,35.244185,23.061775,8.101238,3.833789,happy
4.993143,1.671658,1.546074,1.634898,0.882667,1.552177,1.771217,1.09297,0.955056,0.781814,0.556069,0.502057,0.936495,0.586678,0.758669,1.719076,0.982366,0.413296,0.88068,0.975803,4.117947,1.801647,1.660938,1.409823,0.588715,sad
2.405763,1.155011,0.530756,0.893862,0.781393,0.956579,0.801746,0.663956,2.096526,1.309254,2.190312,0.823419,1.406103,1.275944,0.955152,4.018967,1.068215,1.55799,1.862399,3.660445,13.893669,5.350149,1.7726,1.927398,1.517033,sad
56.776962,9.410345,2.850247,2.50563,2.549972,1.673242,1.645226,3.211337,2.714288,4.3836,3.017828,6.150224,2.322434,2.317001,2.372733,3.950246,3.259684,3.933308,10.467393,12.289289,19.945394,3.711539,1.84209,2.162108,2.55211,happy
5.321135,2.488016,1.162951,1.575989,0.637128,1.039523,1.156494,0.811912,1.120962,0.756257,1.961954,1.395627,1.555419,0.964086,0.608395,0.61427,1.009019,0.887484,0.876123,0.376266,4.124878,2.227246,1.074451,1.45868,0.774931,happy
7.329678,5.068594,1.464066,1.670644,0.668468,4.56094,3.34396,1.704407,1.560474,0.742792,1.804117,0.26945,1.476902,0.605148,0.751601,5.78808,4.153332,5.315673,1.433807,0.64208,6.76995,5.787684,6.023242,1.732069,0.801131,sad
12.450125,5.713083,1.429465,0.68513,0.561944,12.336209,3.470266,1.035831,0.908628,1.138312,0.921841,0.697219,0.236111,0.21723,0.286493,8.241615,2.532821,0.480599,1.1801,0.703073,16.425336,5.941867,1.588444,1.666388,0.855276,sad
10.387788,2.754815,2.18478,1.393788,1.951113,15.310453,2.854623,5.106962,2.85648,3.779684,10.116093,8.064134,4.731668,2.603627,2.61095,109.145616,12.232717,3.002457,2.831534,5.346487,8.526353,3.092144,4.284247,2.158463,1.963093,sad
66.255929,11.828061,4.872497,2.583864,3.10452,8.802165,2.199301,3.441522,3.436826,7.935724,13.058977,0.938626,1.149178,2.756355,2.785499,13.853123,3.374519,2.869938,3.862833,7.069262,24.487327,5.380285,3.958349,2.694992,3.438698,happy
48.40033,28.149938,11.041059,6.196543,2.476841,70.516917,23.388058,14.058979,5.068122,1.582347,3.534155,1.092985,3.078152,1.059959,0.659046,30.778446,17.14956,10.096136,3.548953,0.786047,46.831466,27.824177,11.817821,5.096907,1.29963,happy
2.975127,1.217801,2.099963,1.04712,1.613384,1.644378,0.955065,0.643006,1.057633,1.808257,4.981916,1.885812,1.910569,0.943484,0.819678,2.217246,2.252989,2.561543,3.573366,2.395504,2.139382,1.174048,0.861718,0.613767,1.293008,sad
46.718847,7.916836,3.546839,1.509138,0.717133,2.915842,1.010733,1.998006,1.359962,0.842872,1.738135,1.196163,0.864863,0.346947,0.559545,1.746767,2.233673,1.783955,0.725159,0.423188,9.230025,2.580954,2.036953,0.767974,1.673442,sad
5.049596,1.98737,1.446801,0.773011,0.470957,1.051447,0.742486,1.029291,0.677742,0.362589,13.647522,4.278259,1.52939,1.190172,0.88455,0.558176,0.643085,0.423248,0.248556,0.304253,4.671551,2.635168,1.305823,0.936039,0.346417,sad
4.709122,1.423979,1.537104,0.765494,0.992433,1.827759,1.020429,0.225327,0.575029,0.714232,0.537806,0.382681,0.815313,0.424904,0.292185,1.049979,1.55432,1.467708,1.073763,1.035909,4.929891,1.339607,1.394996,0.477798,0.958868,happy
128.953626,44.976948,14.011188,5.899347,3.012124,102.321541,41.044659,11.633681,4.985223,2.484482,10.905448,5.40231,2.206094,2.354643,0.715731,57.23504,29.727451,12.275894,4.639852,1.815449,114.953161,31.272728,12.103153,5.593693,1.857457,happy
38.480905,13.021567,7.489755,13.268788,14.316658,14.022963,9.914297,6.498609,24.162176,29.44695,18.404747,3.873469,5.386332,11.089187,11.447199,7.594825,7.382116,5.909964,18.094393,38.562727,14.322832,8.401757,5.652395,11.812384,12.167628,happy
14.659421,3.071703,2.031068,1.006633,1.02539,8.139201,4.071475,1.142997,1.046809,1.945823,0.957651,1.688036,0.575915,0.676511,0.558247,3.991989,3.850644,1.858646,0.647554,1.087571,8.808148,7.284674,3.225231,1.550041,1.25176,happy
14.951415,2.59156,1.335339,0.575679,0.82386,1.448221,0.61099,0.910512,0.501301,0.457864,20.201078,6.345729,1.903093,1.723538,0.801033,0.527139,0.735495,0.932156,0.408323,0.378368,6.882037,2.185551,1.672701,0.781212,0.643722,sad
126.723734,12.204625,1.59215,0.978295,0.770323,1.256542,0.606072,0.289342,0.594684,1.049818,0.998895,1.038569,0.425582,0.553789,0.650037,1.41583,0.579061,0.571172,0.562031,0.556011,63.481857,4.851905,2.275166,1.439992,1.667581,sad
3.953801,4.623902,3.507148,0.672528,0.911377,1.523162,0.722065,0.495451,0.821121,1.873713,10.85619,2.46964,1.005832,1.506527,1.834374,1.477383,1.489382,5.20588,1.807883,2.69558,7.899297,3.483408,1.39239,0.964993,1.750722,sad
2.334934,3.204748,2.58594,1.251456,0.963113,9.347377,2.619348,1.491267,1.469255,1.881737,4.426237,4.417522,2.286802,1.205368,0.742146,0.917873,0.86917,0.366468,0.560874,0.586142,2.746288,3.243356,1.954637,1.057192,0.652216,happy
3.280372,0.98946,0.440568,0.565774,0.623864,2.190282,1.639351,0.374103,1.716234,0.682567,0.957531,1.176035,0.84999,0.483185,0.464342,2.006014,2.696736,0.476442,0.563554,0.994422,4.336016,1.888324,0.855077,1.154656,0.867121,sad
28.327361,1.940095,1.351774,1.260418,1.327029,2.86655,2.715181,1.216746,0.721667,1.343144,1.372467,3.63026,0.59306,0.703711,0.372213,2.429549,1.676729,1.438235,1.071333,0.936631,18.417745,0.541159,1.890798,1.131497,1.198691,happy
93.861699,7.913517,2.044675,1.138198,0.461923,3.616857,1.308499,1.466646,1.136977,0.453754,5.49573,4.856982,3.608921,2.05044,0.721566,0.657501,0.396684,0.371636,0.365766,0.211811,37.286132,3.04082,1.985162,1.701785,0.379296,sad
38.054556,24.547716,17.618547,2.701251,1.431739,51.841658,26.124881,16.150464,3.199517,2.068617,4.113984,6.423234,2.076653,1.096494,0.892225,30.834772,13.465124,6.445237,1.912313,1.027495,25.538088,24.917296,12.469395,2.57225,1.245327,happy
35.655941,11.688569,2.428267,1.145101,1.738183,6.850222,7.759668,1.84893,1.856727,2.671125,16.679869,5.942355,1.7464,1.400478,1.454612,4.808436,3.898378,2.413293,6.780682,10.126623,21.069403,9.101015,2.364368,2.086484,2.026385,happy
49.508862,11.72327,8.932798,3.122991,3.190487,2.304297,3.567055,1.723645,4.19952,8.588639,12.609487,4.688649,2.990193,3.090542,2.985668,2.382883,1.480055,7.054821,6.201118,20.841532,12.282398,4.773873,1.968191,1.723051,2.576704,happy
10.793971,3.234768,1.758484,0.941233,0.89532,5.333398,2.814812,0.761855,0.866634,1.804749,0.704769,1.063687,0.599987,0.738715,0.471393,3.831109,1.979464,1.404657,0.582161,1.058573,5.61133,7.959674,2.825553,1.394531,1.278339,happy
15.331474,4.838332,2.168435,1.186662,1.682372,7.695266,2.742698,2.758422,1.079838,1.615024,2.773673,1.459944,0.540143,0.690419,0.752077,7.987543,3.63067,2.043669,1.325671,2.584801,13.096783,4.127243,2.623955,1.33822,1.642567,happy
59.645073,19.289545,12.559849,5.261757,2.070128,2.83059,2.095504,4.066873,3.548683,3.914618,3.402544,10.605971,18.995971,5.975757,2.184146,1.978731,19.98421,24.469755,12.164169,13.358191,20.236393,21.762337,15.483385,3.408185,1.944533,happy
3.903522,1.318101,1.944209,0.902377,0.519342,17.959168,4.048454,3.33465,2.021114,0.958057,4.219391,5.116495,2.248842,1.35712,0.76973,0.889517,1.040647,0.989153,0.629939,0.479757,4.551608,2.47857,1.985608,1.630708,0.659091,happy
3.7815,1.317025,1.80039,0.853561,0.996232,2.156729,1.178489,0.709053,0.602798,0.918357,0.962505,0.805421,0.829877,0.507524,0.441695,1.637095,1.72318,0.967987,0.733705,0.810287,2.740563,1.134169,1.181043,0.69509,1.042372,sad
94.837759,14.017805,5.293655,0.819087,0.587458,6.741578,3.483552,1.672219,0.487764,1.19706,2.889924,1.00357,2.493214,0.815003,0.547071,7.055198,4.001396,1.965395,2.511346,1.292427,49.04104,5.62906,4.574526,1.478301,1.033547,happy
3.901462,7.272771,13.914131,2.440343,0.83934,3.339314,2.417074,5.313901,1.349629,0.57361,1.187817,1.703647,4.160166,1.17033,0.67792,7.847928,6.508815,8.767381,1.917613,0.926336,3.678113,6.720147,12.734968,4.336964,0.890476,sad
3.707015,2.509661,2.232965,2.397626,3.643906,0.627648,0.95257,1.478037,2.101413,6.757959,4.504847,1.631571,1.306396,0.840998,2.719129,6.496391,4.464377,3.759662,5.657909,11.349037,4.305908,1.363542,1.792124,2.000246,3.097967,happy
6.32283,3.940739,6.401771,2.151224,0.697713,3.353757,0.795867,1.456199,2.33064,3.248159,0.876515,0.71501,1.238499,0.847276,14.83047,4.736572,3.10913,3.897315,4.296942,1.844049,5.749004,2.718034,5.726428,2.073067,0.858667,happy
41.712667,5.875205,4.853866,1.372976,1.223428,1.26745,1.015712,2.064919,1.721799,3.28105,1.966922,1.771812,1.160264,1.884289,1.726596,1.397538,1.790527,5.054854,8.496068,10.463425,17.392891,3.967287,2.421081,1.785429,1.331886,happy
14.388759,4.790545,2.819337,1.403406,0.603736,7.941556,2.945962,3.288912,1.829661,2.28156,0.989105,0.489357,1.927743,0.976476,18.978968,3.348815,2.86411,3.274571,2.39134,4.240284,5.674251,2.423859,2.484859,1.437956,0.609284,happy
3.026644,0.779167,1.656449,1.178896,0.513042,11.757181,3.368917,2.354244,2.207072,1.222297,3.495,2.331237,0.504628,0.757193,0.931402,1.922713,0.946398,0.718246,0.44517,0.318189,1.708484,1.03227,1.787474,1.327226,0.622453,happy
73.069095,5.902615,4.67783,1.553263,0.991433,3.215574,0.893161,3.112877,1.500166,1.225759,1.529806,0.800281,0.733853,1.926776,18.329418,26.181745,5.349908,3.142315,5.301896,3.075982,20.082994,3.193223,3.789955,1.461004,1.271111,happy
8.006884,8.294312,1.158344,0.945588,0.757608,2.364025,2.768696,0.704437,1.424048,1.162532,0.904199,1.183061,0.806995,0.450488,0.356359,1.856755,3.060275,0.893317,0.565653,0.468803,10.18658,7.002751,0.761398,1.90768,1.15473,sad
10.543598,2.45425,1.851681,1.776297,0.649927,7.111202,2.850246,1.824659,2.645887,2.974506,6.248252,2.647248,1.028382,1.095029,0.398655,10.833449,5.875977,1.227644,0.814246,0.352905,6.855695,2.574766,1.312436,1.490544,0.616036,happy
53.466723,14.584276,5.449032,8.40644,19.709787,4.386735,2.868475,5.346017,9.725498,35.277425,20.081664,4.227246,9.382264,7.961725,17.519174,2.005025,5.349651,7.215203,12.87981,40.699023,16.252836,8.705181,4.895787,8.266935,20.119479,happy
23.141293,12.153146,18.657503,4.826989,3.197433,7.737558,3.945073,4.463818,5.151033,6.296626,514.662866,323.377951,129.309507,48.099995,16.883216,11.344282,3.420844,11.945873,15.068376,8.91375,14.173053,6.09003,11.737301,3.359915,2.761339,happy
4.648404,2.661398,1.805893,1.968682,1.633987,37.965047,7.679961,5.437375,5.247085,3.285343,20.492493,2.834381,2.766044,3.533994,1.536974,48.120427,11.492807,10.436046,3.504525,6.797247,5.981907,3.974188,2.165436,2.422187,1.882166,happy
30.660846,10.619247,3.117371,1.49522,1.084326,3.012497,3.928673,1.943851,1.176763,1.987465,0.429286,0.555343,0.459229,0.562641,0.560488,2.397415,2.807378,1.753007,0.981825,0.696184,13.39455,7.60991,1.383008,1.851198,0.974231,happy
12.617716,3.766777,2.837059,2.651595,2.259976,50.020952,6.358976,4.166197,3.158754,5.980186,35.359016,5.555332,6.210361,3.786039,2.81824,11.713388,1.65367,5.317825,8.521402,13.833803,13.99163,3.211632,2.78869,1.699827,3.39274,happy
53.463738,7.665,1.877431,1.954651,1.398564,25.988823,2.101301,1.15466,1.466468,1.366428,1.168716,1.458741,0.560827,0.603975,0.68871,27.23072,6.339466,4.228573,3.157709,2.619409,25.867466,3.54091,0.857287,1.484265,1.412125,happy
23.124196,11.557679,4.474195,1.425681,0.893048,3.641961,1.005334,2.490245,1.636839,1.090502,0.626464,0.20516,2.036757,1.016097,15.770159,7.259647,5.249259,4.093161,1.822329,2.348226,11.617236,6.398017,2.118242,1.081686,0.816763,happy
2.46975,3.018716,1.270639,1.103626,1.04981,1.147929,1.721736,1.457492,1.087955,0.642934,1.431048,1.08621,0.202864,0.545804,0.536263,2.233389,1.366125,1.332551,0.850937,1.104832,3.416753,2.687958,1.030164,0.795818,0.89413,sad
9.660894,3.317094,0.933711,1.485876,1.005234,10.196708,2.713663,3.777554,2.826432,3.706492,7.992257,8.166395,3.991521,1.172351,0.953515,0.679551,0.543761,1.043726,0.418598,0.310286,15.803134,5.82162,2.677296,1.914049,0.720213,sad
40.648745,3.350506,3.851483,1.201183,0.815754,2.745427,1.022546,0.947454,1.097497,1.933374,1.447863,1.113141,1.047954,0.905113,9.776399,11.805751,6.069658,4.830756,3.929212,3.160315,12.324607,4.37025,2.593238,1.247058,1.222816,happy
9.000704,3.578173,2.164592,1.143415,0.402426,5.39752,1.317199,2.145465,0.600005,0.401529,7.858664,1.44281,0.669907,0.662777,0.412656,1.533098,1.282789,0.449807,0.507155,0.174118,13.721851,2.836358,1.788462,1.598453,0.478868,sad
5.41078,1.015348,1.097508,1.447666,1.25698,5.280447,0.713213,0.850904,1.042156,0.801326,2.027234,1.682869,0.722571,0.827959,0.382975,7.226368,2.917548,1.571783,1.406996,1.494375,6.644885,2.067136,0.931077,1.522778,0.737081,sad
9.170273,3.797583,2.165522,1.984758,0.81027,2.801989,2.922193,1.399129,1.354715,0.718025,0.393262,0.863587,1.123132,0.443909,0.538478,3.744254,2.662124,5.018909,1.865304,0.847,5.812428,5.830938,3.871093,1.805448,0.798104,sad
8.105561,7.306955,2.221701,2.144162,1.246372,2.384899,4.452189,1.055068,1.416891,0.60941,0.749095,1.04333,0.559443,0.354857,0.296876,1.440055,5.002416,1.20793,0.870067,0.56707,4.533098,4.746568,1.789983,1.718738,1.035456,sad
7.41557,2.039565,1.839281,1.340123,0.532073,16.473071,4.527909,1.058483,0.616779,0.700709,0.873516,0.824864,0.84832,0.360488,0.341937,2.214514,1.157944,1.043704,0.678973,0.349174,7.274833,1.298984,0.290425,1.131865,0.403296,sad
11.192934,1.225557,1.084033,1.577539,0.718589,6.190401,1.191583,0.644637,1.479519,0.827504,6.968244,0.740334,0.70443,0.517194,0.564888,5.600877,1.537615,1.769734,2.134952,1.089085,11.027463,1.522757,2.287942,1.126725,0.927046,sad
51.624302,11.109965,10.717819,2.211651,1.849202,5.600106,3.301821,1.402217,3.740788,4.349723,5.885125,4.283843,7.209543,2.131198,1.600813,4.076204,2.724968,9.075715,9.811963,11.683402,23.814469,8.292108,10.086478,2.200265,1.990058,happy
43.074731,13.091912,8.897561,9.962275,15.433478,24.335513,16.414817,10.142972,21.512716,31.647869,18.449303,5.486381,8.19251,8.544659,13.459564,5.285513,8.58778,5.32239,18.971477,29.212451,11.220815,8.915894,8.374911,8.802719,15.958648,happy
49.237777,7.989517,4.417824,1.723869,0.403579,4.38339,1.845039,1.971715,1.879067,0.702625,1.802557,0.825776,0.868419,0.416674,0.435618,3.361533,1.887337,1.341522,1.161303,0.51457,16.256347,11.765954,4.181168,1.476665,0.511017,sad
86.513175,14.366512,1.750166,1.666063,1.96685,5.130688,4.649005,1.390146,2.958299,4.58105,3.607117,3.495532,1.562046,2.999992,2.427139,3.730411,1.386089,2.935383,8.760965,10.256619,21.967094,8.573774,2.259321,1.970951,1.456547,happy
20.502354,5.660872,4.41971,1.337891,2.821784,1.037523,2.163903,2.612497,3.10808,8.042646,9.953414,2.864031,2.437608,1.55902,2.613913,2.161903,7.474544,2.505607,7.474526,19.890246,7.848831,5.5797,3.329749,1.383544,2.80374,happy
1.702418,1.945164,1.832814,0.700649,0.45096,5.982601,1.851946,1.765141,0.605388,0.362012,9.775295,1.85181,3.327187,2.303712,0.699122,5.97806,12.655101,6.054751,1.192311,0.348779,4.997038,2.437145,1.61524,0.946465,0.645157,sad
5.027783,1.474265,1.121355,0.433763,0.558036,2.493342,1.399397,0.532882,0.308446,0.533993,6.086376,3.125996,3.313979,0.754079,0.436383,0.485535,0.472154,0.619326,0.363467,0.207663,5.520125,1.478234,1.271991,0.700975,0.589226,sad
16.435019,5.282817,2.201889,1.800673,0.785786,1.498542,1.121602,0.665204,2.752053,3.287202,6.931842,2.05466,1.024787,1.704551,1.056873,2.521688,1.555914,2.154162,2.608293,4.00688,9.385684,4.080732,1.518546,1.504306,1.902547,sad
62.327688,14.178741,5.925716,2.094476,1.013159,6.675187,2.034619,2.337913,1.562009,1.27241,0.678341,0.653071,0.669402,2.637153,1.851532,24.142628,5.583611,3.370378,2.924496,2.113524,21.626694,8.789313,4.260111,1.253368,0.930927,sad
5.68965,4.254753,1.799176,1.010886,0.997714,2.75665,3.275768,1.158221,0.846914,0.711111,0.627073,1.616538,1.030399,0.383609,0.34485,2.275946,1.703611,1.021498,0.969229,0.545069,150.996174,21.477985,5.839157,3.248303,0.886291,sad
6.826933,3.605241,2.708905,1.669,1.322817,2.230485,4.990822,2.352515,0.939455,1.41371,1.612466,1.132002,0.666113,0.370909,0.390804,1.388038,3.739323,2.324448,0.894018,0.749797,9.691232,7.064522,3.514862,1.211172,0.958216,happy
1.777059,0.726978,1.034021,1.801869,2.82092,0.603755,1.359434,1.20339,3.751893,6.591811,50.723134,4.521612,1.998313,1.903591,2.238966,3.7532,5.699668,3.454668,8.851938,14.978782,2.112427,2.226186,1.381077,1.852556,2.442856,happy
2.490031,1.95247,1.279568,0.548618,0.834165,0.975797,1.572585,0.936078,0.467498,1.031808,1.691673,0.346469,0.624134,0.524098,0.431606,1.508068,0.300798,0.479035,1.081277,1.031408,3.667353,0.671351,0.819473,0.688814,1.223502,sad
21.905561,10.474357,10.911042,1.207853,0.803185,6.192523,1.760874,2.126085,1.417301,1.677468,1.06518,0.570023,1.34792,0.875611,14.716649,5.638899,5.788932,3.806307,3.351823,3.051535,11.541098,5.189354,10.512681,1.173287,0.942889,happy
10.666792,8.129231,6.588435,2.503107,0.794528,7.357004,1.955292,1.677782,2.027783,1.471926,0.628507,0.742143,1.386582,0.768791,13.959437,3.885021,6.546656,3.048655,3.741186,2.247132,10.071343,10.141915,5.347209,2.338861,0.906118,happy
13.440133,5.447441,3.569966,2.810497,3.019937,3.117812,1.102045,3.946475,3.294801,6.644133,88.67462,4.307008,1.241689,1.757568,2.815888,4.291394,2.128785,4.900212,11.885761,15.884081,6.032661,2.872989,2.493697,1.709288,2.660312,happy
1.837097,4.777684,1.865766,0.929515,0.429823,2.195042,1.939817,1.457474,0.909936,0.913585,0.36236,0.398906,0.598944,0.483028,0.35508,1.232884,2.265128,0.369285,0.598225,0.344344,6.09788,3.264306,1.197906,1.730448,0.757672,sad
69.66147,3.016612,2.107367,0.765151,0.747387,1.414236,0.75879,1.452213,0.916855,0.261837,1.609756,1.332652,1.877045,0.40602,0.721617,0.518216,0.577503,1.446123,0.911748,0.806238,25.972852,1.716388,2.107924,0.87823,0.925718,happy
14.272534,12.444483,3.633276,1.90645,0.711351,4.883987,5.531283,1.476193,1.687772,1.144429,0.453393,0.815043,0.809821,0.576077,0.671118,3.86256,12.89344,2.862011,3.67456,0.709267,5.154844,11.204142,3.598044,0.990914,0.686806,sad
8.087502,2.440807,0.852821,1.283504,1.059836,0.736429,2.73742,2.239806,1.78437,1.844192,2.406097,3.194112,1.571099,1.479399,1.348023,1.05717,2.297728,0.688714,1.131199,1.172948,8.548076,4.833989,3.328555,1.121919,1.401829,happy
12.327981,4.850625,5.545165,1.176721,1.567428,3.83113,2.875301,2.377092,1.784294,1.27729,1.129417,2.27241,1.095904,0.824183,0.437599,2.882881,3.554018,2.254099,1.188966,0.900484,7.404903,3.913111,3.785804,1.327023,1.147597,happy
3.163505,1.593908,2.509791,1.079902,0.642163,1.103246,1.01876,0.635936,0.67354,0.563843,0.938587,0.847844,1.267519,0.486534,0.41739,4.934294,1.913777,1.658296,0.357981,0.851289,1.054556,0.505649,0.73465,0.926162,0.779105,sad
2.146243,4.718394,1.933178,1.188952,0.435472,3.751705,1.404295,0.647781,1.204646,0.463756,11.9283,5.248303,3.320683,2.285293,0.583595,0.352733,0.3708,0.217244,0.48265,0.389592,2.900884,1.870431,2.856973,1.160499,0.715082,sad
4.97821,1.815482,2.084829,1.237334,1.016181,8.655665,3.737195,1.498751,1.122235,1.453733,9.936563,4.964584,3.834335,1.030031,0.834654,0.488052,0.324741,0.696303,1.04704,0.639781,17.321403,2.409802,1.998666,1.693673,0.787274,happy
1.62505,1.067481,0.950036,0.756945,0.858521,1.91407,0.61318,0.863996,0.521249,0.696761,0.849317,1.019186,0.402527,0.454266,0.394547,1.179359,0.224647,1.729456,0.789485,0.917353,2.687175,0.824494,0.52139,0.889965,0.660839,happy
10.63501,4.612936,2.539285,0.794537,0.866123,1.765914,1.31076,1.670862,1.629039,0.989526,0.518332,0.576958,0.514455,0.630148,0.360415,1.617361,3.046933,1.493867,1.274405,1.01597,6.840015,6.23014,2.400718,2.318859,0.99289,happy
9.424991,4.142592,1.675991,2.128096,0.536757,6.073047,2.324168,1.688811,1.656424,0.905464,1.79805,0.310636,1.506795,0.924003,0.93653,6.036801,4.402861,5.814484,1.721506,0.650197,9.595904,6.702162,5.244171,1.630982,0.794139,sad
20.962426,3.182666,5.931901,1.119336,0.745615,5.736155,1.542499,1.55921,1.148262,0.931364,0.87034,1.176658,1.599548,0.754529,0.334431,2.853413,3.359972,6.953247,1.423272,0.727867,8.055808,3.334183,6.360798,1.278048,0.493413,sad
6.471956,2.009192,1.393339,1.063113,1.576793,1.401118,1.203192,1.336701,0.656358,1.439043,1.779486,1.842067,1.424894,0.618964,1.311635,2.344712,1.167248,1.358544,1.349567,2.050745,5.073815,0.79032,1.334306,0.851753,1.71289,happy
56.102181,17.274595,3.592374,2.107414,0.935476,5.328583,6.32044,2.476606,2.381003,1.967108,3.465998,13.16287,2.986184,2.220466,1.54407,1.692996,8.583257,3.319659,3.356849,2.761966,23.700706,13.092498,2.888565,2.041088,1.441048,sad
5.556139,3.303535,4.08818,1.419934,0.556052,1.814248,0.597211,1.954541,0.676513,0.474778,6.867503,3.369171,3.637343,1.310772,1.047412,0.60567,0.515188,0.679154,0.400442,0.180921,2.289035,4.066124,2.912971,1.511089,0.525087,sad
9.190543,3.430944,4.159009,2.602455,1.772481,5.997974,3.432889,3.324624,4.471862,4.092872,10.022878,4.729317,4.73128,3.222367,2.74424,2.392416,5.578214,3.069019,3.111328,7.834781,3.74144,8.012663,4.531138,2.474411,3.152868,happy
7.017844,4.547896,6.686565,1.982899,1.032296,2.847489,6.004907,5.364774,1.211839,1.230669,1.670896,1.888283,1.961869,1.032725,0.678762,4.753817,6.866371,4.290501,1.336877,1.056522,13.259209,7.112975,9.023983,2.471142,0.883045,sad
1.168712,1.413973,2.082158,0.490209,1.195505,0.986291,1.213397,0.530252,0.686909,0.872867,0.815618,0.279997,0.500945,0.667826,0.490555,1.275944,0.409414,0.963366,0.792989,0.693519,1.785557,0.579292,0.641235,0.729757,0.810333,sad
29.301921,7.681518,4.530246,1.467021,0.83545,318.796443,76.508582,16.272099,3.116265,1.265781,0.389619,1.100996,0.958671,1.080013,0.501974,1.748768,2.21232,2.038838,1.513748,0.916593,17.261258,6.789768,3.040942,1.077035,0.774227,sad
154.107851,35.93536,12.542169,5.010801,1.86724,0.818527,5.392232,2.026291,1.915604,3.529135,4.239354,2.378568,0.852658,0.820644,16.275096,8.761687,5.753773,3.390264,2.723866,4.660179,27.152709,6.108195,3.207947,2.008471,0.801071,happy
14.387808,4.448716,3.273869,1.404923,1.530718,1.017326,0.839486,0.455874,1.727895,1.476664,4.571175,1.161825,1.074377,1.434503,1.223102,5.083946,2.596116,2.389701,2.146974,4.335397,21.352954,2.070035,1.671172,1.592562,1.534137,sad
0.885607,4.626482,2.318229,1.390622,0.922156,2.039761,1.561654,1.630399,1.506013,1.064641,8.412721,7.99866,2.334155,1.391355,0.881724,0.676618,1.94589,0.891025,0.591023,0.667065,1.442193,6.717484,2.09268,0.807793,0.82327,happy
3.985407,2.357125,2.99634,2.483989,0.987063,0.564405,0.927395,2.824341,1.53666,0.633099,2.245371,1.300773,1.492953,1.5841,0.756382,2.000615,1.069397,1.373138,1.772175,0.719179,2.213848,2.446626,3.192224,1.229627,0.722261,happy
128.62052,18.584568,8.283724,16.848729,11.369416,5.479017,2.088242,4.205468,25.198732,24.536932,4.336095,2.661424,4.45735,12.98094,14.027186,5.10023,4.601128,6.783229,21.024794,22.204466,42.175474,9.343201,4.34297,17.311547,10.662407,happy
4.855303,1.927037,3.233026,2.468224,2.228006,0.50484,0.791932,2.429984,1.318194,2.561016,12.968428,5.200553,5.036343,4.884879,2.037885,1.112608,2.28488,4.791164,1.270159,3.725286,2.113377,3.289637,2.420067,2.60408,1.715143,sad
4.060457,3.61635,1.098508,1.007448,1.167167,0.932673,2.121463,0.44134,0.631874,0.646905,1.074461,1.466522,0.764516,0.705916,0.868916,0.856771,1.733377,1.126651,0.602783,0.823723,2.831083,2.17455,0.679691,0.911677,0.759085,happy
37.078906,5.000139,3.357861,1.812056,0.746511,40.985709,15.932553,12.63211,2.43613,2.582381,3.204734,3.131774,3.168938,1.487179,19.414171,5.743756,5.944698,2.139647,2.611282,4.115084,9.052686,4.541628,2.449254,2.094108,0.57283,happy
