TimeStamp,AF3_THETA,AF3_ALPHA,AF3_LOW_BETA,AF3_HIGH_BETA,AF3_GAMMA,T7_THETA,T7_ALPHA,T7_LOW_BETA,T7_HIGH_BETA,T7_GAMMA,Pz_THETA,Pz_ALPHA,Pz_LOW_BETA,Pz_HIGH_BETA,Pz_GAMMA,T8_THETA,T8_ALPHA,T8_LOW_BETA,T8_HIGH_BETA,T8_GAMMA,AF4_THETA,AF4_ALPHA,AF4_LOW_BETA,AF4_HIGH_BETA,AF4_GAMMA,CQ_AF3,CQ_T7,CQ_Pz,CQ_T8,CQ_AF4
1557626634.675154,2.621650,1.832784,1.237379,1.159364,0.952901,0.342800,1.227873,1.206244,0.785468,0.667300,1.859268,0.938855,0.413355,0.367114,0.351023,1.917162,0.701759,0.402502,1.516213,0.535705,7.844158,5.380161,0.834465,2.551218,2.181366,4,4,2,4,4
1557626634.801144,2.285497,2.357455,1.360768,1.315194,0.884463,0.272634,1.244988,1.315504,0.788829,0.558005,1.605823,0.856719,0.306920,0.344448,0.323212,2.106238,0.920856,0.520553,1.803673,0.604607,7.545467,6.560323,0.782639,2.415614,1.914997,4,4,2,4,4
1557626634.927234,2.346865,2.818329,1.502145,1.445329,0.817171,0.349941,1.280865,1.359685,0.773361,0.476795,1.412933,0.865189,0.262075,0.332092,0.312824,2.305407,1.225292,0.711688,1.997607,0.680320,7.083371,7.381695,0.911750,2.287611,1.728378,4,4,2,4,4
1557626635.053225,2.655727,3.128277,1.614188,1.500151,0.766055,0.640199,1.424187,1.333407,0.742161,0.439435,1.313580,0.870809,0.268576,0.323130,0.305092,2.546057,1.540076,0.924468,2.050877,0.742652,6.540689,7.534219,1.219997,2.180769,1.637325,4,4,2,4,4
1557626635.179215,3.010060,3.245276,1.665493,1.467310,0.744441,1.188559,1.720002,1.249134,0.706853,0.451724,1.299511,0.803893,0.295869,0.315764,0.295988,2.743801,1.784583,1.092558,1.957124,0.776433,5.989059,6.897728,1.606959,2.080552,1.627823,4,4,2,4,4
1557626635.305405,3.233956,3.151144,1.648651,1.374511,0.760476,1.928353,2.122374,1.130103,0.681430,0.514003,1.361076,0.691661,0.313621,0.316939,0.291742,2.788994,1.905244,1.169101,1.751048,0.779096,5.334504,5.634985,1.935095,1.966463,1.685695,4,4,2,4,4
1557626635.431396,3.257723,2.893701,1.574509,1.268262,0.813474,2.698866,2.523149,1.004378,0.670276,0.618302,1.463344,0.627072,0.318883,0.331118,0.301157,2.610802,1.894432,1.143920,1.492970,0.760407,4.586087,4.124480,2.091321,1.839268,1.807488,4,4,2,4,4
1557626635.557686,3.111064,2.540350,1.481799,1.183846,0.890248,3.285657,2.793382,0.908920,0.668896,0.747110,1.559212,0.685287,0.314373,0.354910,0.329670,2.190622,1.774369,1.045798,1.242234,0.734813,3.705442,2.720930,2.027153,1.715755,1.990258,4,4,2,4,4
1557626635.683876,2.906621,2.156451,1.398262,1.134898,0.966997,3.525947,2.839996,0.867049,0.664932,0.878157,1.620770,0.893935,0.302802,0.380177,0.375578,1.673606,1.580187,0.935260,1.042107,0.713819,2.818598,1.663695,1.778463,1.610126,2.207442,4,4,2,4,4
1557626635.809967,2.733063,1.789664,1.329070,1.116231,1.018553,3.380645,2.652985,0.883846,0.647266,0.992169,1.638325,1.204670,0.285059,0.397031,0.430258,1.202143,1.343622,0.867995,0.908229,0.701068,2.076540,1.017157,1.438778,1.525513,2.398903,4,4,2,4,4
1557626635.936057,2.610399,1.461835,1.266438,1.111360,1.026966,2.930531,2.299861,0.947253,0.614673,1.078943,1.610745,1.512675,0.261625,0.398575,0.481452,0.924149,1.102140,0.870660,0.826973,0.690472,1.610373,0.703353,1.118294,1.457512,2.498395,4,4,2,4,4
1557626636.061948,2.514299,1.191183,1.180724,1.099627,0.989256,2.333387,1.891117,1.018475,0.576338,1.139388,1.546259,1.710002,0.230861,0.385787,0.517136,0.863726,0.893317,0.925165,0.766414,0.672334,1.429390,0.611545,0.887392,1.393762,2.455950,4,4,2,4,4
1557626636.188138,2.384556,1.022239,1.065275,1.071789,0.916923,1.759705,1.543030,1.071615,0.545824,1.179147,1.473465,1.745409,0.195460,0.365736,0.530554,0.961593,0.740380,0.995697,0.706952,0.639922,1.450597,0.670195,0.772726,1.340772,2.267817,4,4,2,4,4
1557626636.314129,2.161354,0.987131,0.942505,1.035028,0.827345,1.312464,1.331442,1.088990,0.532224,1.199843,1.417424,1.631919,0.167631,0.344993,0.523405,1.100926,0.651351,1.061100,0.652486,0.591898,1.531133,0.810777,0.750177,1.326527,1.983641,4,4,2,4,4
1557626636.440119,1.833153,1.079709,0.864581,1.010361,0.738347,1.017725,1.262561,1.062693,0.529632,1.195522,1.378668,1.419593,0.158958,0.328642,0.506782,1.167029,0.619180,1.100410,0.631715,0.534573,1.538128,0.972837,0.775088,1.375141,1.679787,4,4,2,4,4
1557626636.566310,1.485894,1.263841,0.850855,1.013544,0.663193,0.820460,1.284323,1.002649,0.525599,1.156404,1.361131,1.190567,0.176605,0.325513,0.494548,1.140292,0.629473,1.098201,0.667553,0.479357,1.434713,1.123007,0.834534,1.484847,1.427998,4,4,2,4,4
1557626636.692300,1.202153,1.471366,0.876238,1.038900,0.604694,0.684588,1.332045,0.933332,0.511746,1.076423,1.360953,1.048466,0.219650,0.346023,0.497049,1.052796,0.660714,1.057056,0.753579,0.433964,1.290600,1.291356,0.956829,1.636766,1.273511,4,4,2,4,4
1557626636.818491,0.983058,1.629274,0.896953,1.065393,0.561203,0.562120,1.368367,0.882118,0.490673,0.959386,1.348874,1.073418,0.280840,0.394932,0.514492,0.933234,0.697824,0.991145,0.848513,0.401939,1.141481,1.539294,1.163418,1.788914,1.210346,4,4,2,4,4
1557626636.944882,0.828571,1.686228,0.878797,1.066991,0.534763,0.467359,1.375792,0.859017,0.477316,0.824540,1.288579,1.273002,0.354149,0.468103,0.536998,0.817969,0.752501,0.910314,0.902755,0.384433,1.066150,1.889413,1.462357,1.898875,1.190469,4,4,2,4,4
1557626637.070972,0.744800,1.628253,0.815017,1.038753,0.532550,0.423689,1.352282,0.866342,0.488027,0.701703,1.178938,1.584570,0.431841,0.548591,0.550467,0.726553,0.842749,0.815503,0.888232,0.382590,1.053407,2.294489,1.821703,1.945039,1.162352,4,4,2,4,4
1557626637.196863,0.760964,1.482971,0.742742,0.992921,0.562505,0.447791,1.307900,0.906612,0.536505,0.619311,1.051876,1.900275,0.503669,0.614323,0.543344,0.652793,0.964309,0.712611,0.808872,0.395684,1.094513,2.651857,2.157793,1.932416,1.107925,4,4,2,4,4
1557626637.323856,0.874792,1.304903,0.731520,0.950869,0.625065,0.540414,1.247343,0.984112,0.623147,0.587690,0.943655,2.125936,0.559565,0.648770,0.509736,0.578657,1.089223,0.619331,0.693229,0.418017,1.136991,2.846452,2.364822,1.887964,1.045677,4,4,2,4,4
1557626637.451451,1.027523,1.130166,0.852405,0.939065,0.711609,0.683966,1.165788,1.093405,0.727763,0.595119,0.893788,2.220048,0.588590,0.649095,0.456446,0.481529,1.189211,0.556397,0.582152,0.439200,1.195131,2.810283,2.368991,1.845375,1.016311,4,4,2,4,4
1557626637.579047,1.146081,0.971210,1.124752,0.969311,0.809165,0.862427,1.072727,1.212824,0.818844,0.617870,0.910769,2.205621,0.589593,0.624929,0.400694,0.384457,1.248489,0.535553,0.507063,0.447946,1.286567,2.561727,2.188282,1.832480,1.056230,4,4,1,4,4
1557626637.706643,1.183678,0.828384,1.494669,1.027448,0.900942,1.078056,0.996307,1.311313,0.865001,0.632890,0.981812,2.148197,0.574428,0.595457,0.360165,0.288528,1.267551,0.554603,0.474149,0.438648,1.437649,2.183365,1.912699,1.854960,1.170905,4,4,1,4,4
1557626637.834239,1.115953,0.710351,1.845117,1.081847,0.967473,1.299733,0.972407,1.361506,0.849824,0.627562,1.079198,2.101181,0.555261,0.579206,0.344097,0.242843,1.258697,0.600891,0.473897,0.414537,1.695260,1.793736,1.676344,1.905003,1.327334,4,4,1,4,4
1557626637.961835,0.992795,0.628684,2.033266,1.102239,0.992782,1.503969,1.013934,1.337625,0.781316,0.601744,1.195657,2.069059,0.542571,0.584242,0.348610,0.272379,1.225582,0.648228,0.488902,0.386420,2.055647,1.458597,1.561132,1.968902,1.469191,4,4,1,4,4
1557626638.089432,0.922205,0.641648,1.972716,1.079640,0.971832,1.634252,1.095532,1.241242,0.689628,0.563941,1.324421,2.010270,0.563615,0.607416,0.361720,0.397339,1.172732,0.673501,0.502158,0.368035,2.500736,1.210100,1.566772,2.035173,1.550152,4,4,1,4,4
1557626638.217028,1.031026,0.872397,1.680713,1.039033,0.912558,1.644050,1.157416,1.098090,0.617250,0.524927,1.472321,1.870230,0.643705,0.640793,0.372353,0.623213,1.123888,0.674673,0.509781,0.368473,2.930303,1.083348,1.638022,2.125168,1.559153,4,4,1,4,4
1557626638.344624,1.391393,1.423918,1.272945,1.039356,0.830948,1.518089,1.146115,0.948097,0.602610,0.493509,1.628354,1.622721,0.798849,0.676241,0.377808,0.927817,1.123307,0.690113,0.520442,0.387867,3.246718,1.106499,1.725713,2.286716,1.517446,4,4,1,4,4
1557626638.472220,1.948855,2.276611,0.898632,1.134032,0.742528,1.286123,1.035307,0.825935,0.659370,0.472264,1.758284,1.303736,1.027323,0.708968,0.383675,1.259308,1.207861,0.787688,0.543202,0.416586,3.332685,1.276784,1.791695,2.576685,1.480512,4,4,1,4,4
1557626638.599316,2.537708,3.255056,0.667905,1.327138,0.658926,1.006967,0.852598,0.748904,0.773237,0.459501,1.814080,1.004079,1.292405,0.738098,0.397452,1.545542,1.386957,1.019590,0.585771,0.439428,3.163220,1.566664,1.820436,3.032247,1.513469,4,4,1,4,4
1557626638.725313,3.278128,4.188588,0.609023,1.560886,0.588873,0.786466,0.673528,0.717163,0.914231,0.451954,1.776081,0.829914,1.533303,0.763818,0.421166,1.725573,1.635496,1.379226,0.650648,0.443994,3.172042,1.911337,1.805188,3.618530,1.648049,4,4,1,4,4
1557626638.851909,6.907072,5.275843,0.732131,1.741327,0.538290,0.703915,0.573582,0.714077,1.050628,0.448258,1.682969,0.838536,1.673641,0.782519,0.447776,1.785512,1.878007,1.778427,0.730899,0.429428,5.305775,2.394850,1.801200,4.209802,1.853493,4,4,1,4,4
1557626638.977906,17.879329,6.905928,1.055544,1.786201,0.508664,0.811732,0.583178,0.710627,1.161064,0.450090,1.618893,1.019187,1.651407,0.783791,0.463902,1.773254,2.023985,2.081783,0.808181,0.407033,12.359524,3.277786,1.934966,4.647586,2.048883,4,4,1,4,4
1557626639.104102,38.644593,9.341360,1.584376,1.669863,0.498923,1.063855,0.670756,0.677116,1.236797,0.459168,1.653947,1.305181,1.456445,0.761131,0.457422,1.758153,2.016480,2.173701,0.862523,0.391309,25.784010,4.777822,2.305206,4.807610,2.146987,4,4,1,4,4
1557626639.229899,66.938675,12.369769,2.278942,1.431035,0.508341,1.378212,0.770241,0.600670,1.275396,0.475410,1.815089,1.600882,1.141604,0.726926,0.426369,1.785306,1.873317,2.029146,0.885264,0.392266,44.041902,6.828577,2.904682,4.652576,2.101397,4,4,2,4,4
1557626639.356095,95.770087,15.235657,2.999921,1.143378,0.532413,1.652754,0.839300,0.487583,1.274244,0.499424,2.050394,1.826381,0.800429,0.701386,0.381824,1.859381,1.666334,1.723234,0.883659,0.411959,62.522387,9.010958,3.594285,4.238204,1.925078,4,4,2,4,4
1557626639.482192,115.834165,16.970963,3.549674,0.883020,0.560269,1.804478,0.879716,0.361470,1.230917,0.532093,2.244363,1.937223,0.523889,0.699161,0.341596,1.927237,1.470068,1.385017,0.874487,0.444134,75.282085,10.696037,4.159348,3.670126,1.670815,4,4,2,4,4
1557626639.608188,119.844210,16.861811,3.732586,0.692170,0.575345,1.794259,0.915217,0.257182,1.147237,0.572733,2.277828,1.939946,0.360147,0.722466,0.323246,1.911161,1.320613,1.114252,0.872367,0.478222,77.750434,11.323738,4.370807,3.061470,1.411478,4,4,1,4,4
1557626639.734085,106.269050,14.815778,3.469200,0.571388,0.565216,1.647329,0.959595,0.210860,1.032995,0.616870,2.109796,1.889463,0.302929,0.760018,0.333769,1.791057,1.205028,0.963106,0.876225,0.503886,69.003275,10.640052,4.104941,2.506989,1.216913,4,4,1,4,4
1557626639.860181,79.921738,11.524695,2.831329,0.493649,0.528833,1.447179,1.012722,0.240614,0.903687,0.653739,1.793784,1.842822,0.309822,0.788453,0.365923,1.591657,1.097351,0.935789,0.870051,0.514940,52.198348,8.879569,3.401376,2.061412,1.128516,4,4,1,4,4
1557626639.986178,50.058478,8.121906,2.065586,0.435947,0.480990,1.256118,1.051265,0.335394,0.778198,0.673534,1.450193,1.819859,0.340431,0.784034,0.404325,1.416531,0.988981,0.988964,0.837822,0.512303,33.103013,6.713229,2.501087,1.747533,1.152693,4,4,1,4,4
1557626640.112575,25.646352,5.579586,1.425978,0.404475,0.447685,1.104411,1.043674,0.454236,0.678914,0.675834,1.192692,1.792975,0.372009,0.736605,0.434551,1.285951,0.887778,1.053698,0.778909,0.501210,17.314488,4.904905,1.726282,1.571275,1.268524,4,4,1,4,4
1557626640.238471,11.710459,4.295389,1.061567,0.422230,0.450139,1.001163,0.975848,0.546739,0.625159,0.668303,1.056960,1.712387,0.393799,0.657361,0.451201,1.221849,0.805872,1.081569,0.711523,0.487483,7.812361,3.908150,1.321423,1.510846,1.443514,4,4,2,4,4
1557626640.364468,7.448534,4.025402,0.969518,0.500182,0.495549,0.927047,0.874160,0.576001,0.621694,0.660319,1.010855,1.541865,0.400110,0.576844,0.457849,1.208653,0.758342,1.058360,0.662373,0.473471,4.239937,3.709841,1.335562,1.529170,1.644983,4,4,2,4,4
1557626640.490765,8.254595,4.181755,1.039341,0.624778,0.572472,0.883176,0.795907,0.531016,0.655162,0.654715,0.991967,1.279448,0.391895,0.530393,0.462243,1.257288,0.744942,0.980450,0.650120,0.457875,3.914204,3.934258,1.632921,1.594086,1.832370,4,4,2,4,4
1557626640.616961,9.314737,4.298406,1.184067,0.768354,0.659970,0.886882,0.795542,0.434729,0.700904,0.649389,0.962487,0.967609,0.374473,0.537512,0.470326,1.393580,0.744410,0.856988,0.675503,0.439309,4.099479,4.129423,1.991594,1.671244,1.961674,4,4,2,4,4
1557626640.742858,9.179940,4.149206,1.393576,0.899550,0.739116,0.964443,0.885036,0.353008,0.733510,0.642197,0.928199,0.677956,0.357241,0.591826,0.482395,1.621307,0.737773,0.712023,0.717227,0.418157,3.887497,4.005070,2.233781,1.746507,2.003855,4,4,2,4,4
1557626640.869155,8.071904,3.800536,1.660365,1.007819,0.799488,1.081423,1.030105,0.365225,0.741641,0.632541,0.918081,0.478499,0.347465,0.664383,0.492247,1.908192,0.721329,0.576059,0.742856,0.395881,3.398940,3.569097,2.269892,1.824199,1.953525,4,4,2,4,4
1557626640.995152,6.245918,3.400704,1.975449,1.107391,0.839212,1.154855,1.183945,0.524812,0.736268,0.620780,0.957197,0.403265,0.348618,0.720356,0.490258,2.170003,0.711738,0.481804,0.730899,0.374670,2.721535,2.962568,2.113084,1.898549,1.827796,4,4,2,4,4
1557626641.121149,4.250022,3.095320,2.309911,1.210464,0.861830,1.151084,1.319615,0.814212,0.742947,0.608524,1.038409,0.441272,0.355970,0.735340,0.472204,2.306074,0.725866,0.455968,0.687101,0.358937,2.015344,2.390390,1.903424,1.949963,1.666865,4,4,2,4,4
1557626641.247145,2.657111,2.961834,2.602793,1.314934,0.872247,1.051937,1.435412,1.154620,0.786695,0.599978,1.126574,0.547220,0.364830,0.701737,0.442151,2.240824,0.761036,0.496600,0.642454,0.354093,1.427316,2.025709,1.806898,1.949932,1.520417,4,4,2,4,4
1557626641.373342,1.703935,2.979156,2.774963,1.408200,0.872901,0.893328,1.536814,1.440570,0.879520,0.595357,1.170813,0.685731,0.377392,0.632415,0.411144,1.974630,0.799561,0.581214,0.631041,0.361950,1.005027,1.917202,1.892355,1.875258,1.427631,4,4,2,4,4
1557626641.499339,1.340298,3.030580,2.761030,1.475420,0.864725,0.745195,1.603161,1.588173,1.008617,0.589456,1.134755,0.849237,0.396183,0.549783,0.391327,1.565201,0.819969,0.672793,0.667638,0.378076,0.764249,1.973737,2.082825,1.722901,1.402527,4,4,2,4,4
1557626641.625436,1.294441,2.982359,2.552010,1.506296,0.847298,0.641301,1.611833,1.566627,1.137844,0.580489,1.025229,1.026976,0.424921,0.471973,0.389551,1.124395,0.812903,0.738358,0.738346,0.394560,0.639179,2.030891,2.222090,1.524031,1.432510,4,4,1,4,4
1557626641.751833,1.344036,2.741380,2.208472,1.500859,0.819948,0.593005,1.540067,1.407582,1.225124,0.579091,0.884196,1.189867,0.461159,0.409694,0.408115,0.763171,0.782168,0.756543,0.812033,0.403499,0.631784,1.954987,2.171191,1.343538,1.484170,4,4,1,4,4
1557626641.877430,1.452599,2.332384,1.832088,1.466744,0.784505,0.590088,1.386829,1.184677,1.240368,0.605933,0.755931,1.302540,0.498907,0.369681,0.447606,0.536564,0.739105,0.719507,0.855626,0.402855,0.774156,1.720770,1.890400,1.230800,1.526970,4,4,1,4,4
1557626642.003428,2.745597,1.896069,1.526866,1.412902,0.743418,0.607578,1.171053,0.965494,1.177088,0.676000,0.677775,1.341244,0.529996,0.355466,0.505616,0.432758,0.695815,0.637067,0.848953,0.398556,1.725452,1.415719,1.477180,1.211123,1.551479,4,4,1,4,4
1557626642.129925,9.239785,1.928055,1.338529,1.343957,0.701595,0.642597,0.934702,0.784033,1.053516,0.786877,0.658989,1.307301,0.545513,0.367819,0.574215,0.403117,0.654098,0.535247,0.790927,0.398734,5.327151,1.287856,1.138099,1.276718,1.566463,4,4,2,4,4
